zona,actividad,valor
Zona conurbada de Sahuayo,52,2.0
Zona conurbada de Tehuantepec,52,1.0
Zona metropolitana de Colima-Villa de Álvarez,159,0.0
Metrópoli municipal de Matamoros,159,3.0
Zona metropolitana de Aguascalientes,68,15.0
Metrópoli municipal de Durango,68,0.0
Zona metropolitana de Chilpancingo,68,0.0
Zona metropolitana de Pachuca,68,5.0
Zona metropolitana de Toluca,68,59.0
Zona metropolitana de Morelia,68,19.0
Zona metropolitana de San Martín Texmelucan,68,4.0
Zona metropolitana de Tampico,68,6.0
Zona metropolitana de Minatitlán,68,2.0
Zona metropolitana de Veracruz,68,10.0
Metrópoli municipal de Ensenada,108,3.0
Metrópoli municipal de La Paz,108,0.0
Zona conurbada de Huauchinango,108,0.0
Zona metropolitana de San Luis Potosí,108,12.0
Metrópoli municipal de Matamoros,108,2.0
Zona metropolitana de Minatitlán,108,1.0
Zona metropolitana de Piedras Negras,3,18.0
Zona metropolitana de Chilpancingo,85,0.0
Zona conurbada de Juchitán de Zaragoza,85,0.0
Zona metropolitana de Minatitlán,85,6.0
Zona conurbada de Hidalgo del Parral,236,0.0
Metrópoli municipal de Acapulco,236,1.0
Zona conurbada de Atitalaquia,236,2.0
Zona metropolitana de Cuernavaca,236,2.0
Zona conurbada de Tehuantepec,236,0.0
Metrópoli municipal de Nogales,236,0.0
Zona conurbada de Huamantla,236,0.0
Zona metropolitana de San Martín Texmelucan,160,0.0
Zona metropolitana de La Laguna,57,29.0
Zona metropolitana de Tepic,57,13.0
Zona metropolitana de Puebla-Tlaxcala,57,74.0
Metrópoli municipal de Mazatlán,57,11.0
Zona conurbada de Atitalaquia,161,0.0
Zona metropolitana de Guadalajara,161,94.0
Zona metropolitana de Cancún,161,4.0
Metrópoli municipal de Hermosillo,161,4.0
Zona conurbada de Ozumba,218,13.0
Zona conurbada de Salina Cruz,218,0.0
Metrópoli municipal de Culiacán,218,7.0
Zona metropolitana de Córdoba,218,2.0
Zona metropolitana de Cuernavaca,51,20.0
Metrópoli municipal de Mexicali,51,9.0
Zona metropolitana de Coatzacoalcos,230,1.0
Zona metropolitana de Pachuca,41,1994.0
Zona metropolitana de San Martín Texmelucan,104,8.0
Zona metropolitana de Toluca,103,115.0
Metrópoli municipal de Uruapan,103,4.0
Zona conurbada de Matehuala,103,4.0
Zona metropolitana de Villahermosa,103,62.0
Metrópoli municipal de Matamoros,103,2.0
Metrópoli municipal de Guanajuato,5,2.0
Metrópoli municipal de Mazatlán,5,59.0
Zona conurbada de Huamantla,5,31.0
Zona conurbada de Acayucan,5,56.0
Zona metropolitana de Saltillo,41,1560.0
Zona metropolitana de Tuxtla Gutiérrez,41,1745.0
Metrópoli municipal de Guanajuato,41,255.0
Zona metropolitana de Puerto Vallarta,41,538.0
Zona metropolitana de Oaxaca,41,5116.0
Zona conurbada de Rioverde,41,301.0
Zona metropolitana de Guaymas,41,426.0
Metrópoli municipal de Nuevo Laredo,41,223.0
Metrópoli municipal de Irapuato,51,19.0
Zona metropolitana de Pachuca,51,10.0
Zona metropolitana de Guaymas,51,4.0
Zona conurbada de Valladolid,51,1.0
Zona metropolitana de Saltillo,154,65.0
Zona metropolitana de Tuxtla Gutiérrez,154,653.0
Zona metropolitana de León,154,225.0
Zona conurbada de Sahuayo,154,14.0
Zona metropolitana de Puebla-Tlaxcala,154,1366.0
Zona metropolitana de Tehuacán,154,154.0
Zona metropolitana de Querétaro,154,113.0
Zona metropolitana de Cancún,154,87.0
Zona metropolitana de Xalapa,154,342.0
Zona metropolitana de Zacatecas-Guadalupe,154,140.0
Zona metropolitana de San Martín Texmelucan,153,0.0
Zona metropolitana de Tehuacán,153,0.0
Zona conurbada de Rioverde,153,0.0
Metrópoli municipal de Nogales,153,1.0
Zona metropolitana de Coatzacoalcos,153,0.0
Zona metropolitana de Mérida,153,5.0
Zona conurbada de Valladolid,153,0.0
Zona metropolitana de Saltillo,126,1.0
Zona metropolitana de Delicias,126,2.0
Metrópoli municipal de Irapuato,126,0.0
Zona metropolitana de San Luis Potosí,126,5.0
Zona conurbada de Valladolid,126,1.0
Metrópoli municipal de Campeche,186,0.0
Metrópoli municipal de Durango,186,0.0
Zona metropolitana de San Luis Potosí,186,0.0
Metrópoli municipal de Hermosillo,186,0.0
Zona conurbada de Caborca,186,0.0
Metrópoli municipal de Ensenada,155,0.0
Zona metropolitana de La Laguna,155,0.0
Zona metropolitana de la Ciudad de México,155,5.0
Zona metropolitana de Pachuca,155,1.0
Zona metropolitana de Guadalajara,189,17.0
Zona conurbada de Lázaro Cárdenas,189,0.0
Zona metropolitana de Tepic,189,3.0
Zona metropolitana de Chihuahua,230,0.0
Zona conurbada de Sahuayo,230,0.0
Zona conurbada de Huauchinango,230,0.0
Metrópoli municipal de Nogales,230,0.0
Zona metropolitana de Reynosa,230,0.0
Metrópoli municipal de Ciudad Victoria,230,1.0
Metrópoli municipal de Matamoros,230,0.0
Zona metropolitana de Tlaxcala-Apizaco,230,58.0
Zona metropolitana de Poza Rica,230,0.0
Metrópoli municipal de Campeche,104,18.0
Zona metropolitana de Tuxtla Gutiérrez,104,783.0
Zona metropolitana de Celaya,104,2.0
Zona metropolitana de Chilpancingo,104,6.0
Zona metropolitana de Tulancingo,104,8.0
Zona metropolitana de Guadalajara,104,48.0
Zona conurbada de Sahuayo,104,2.0
Zona metropolitana de Guaymas,104,1.0
Zona metropolitana de Reynosa,104,18.0
Metrópoli municipal de Matamoros,104,1.0
Zona conurbada de Acayucan,104,1.0
Zona metropolitana de Zacatecas-Guadalupe,104,3.0
Metrópoli municipal de Irapuato,156,16.0
Zona metropolitana de Toluca,156,145.0
Metrópoli municipal de Los Mochis,156,31.0
Zona metropolitana de Tlaxcala-Apizaco,156,135.0
Zona metropolitana de Tijuana,106,7.0
Zona conurbada de Hidalgo del Parral,106,1.0
Zona metropolitana de Toluca,106,15.0
Metrópoli municipal de Playa del Carmen,106,0.0
Zona conurbada de Matehuala,106,1.0
Zona metropolitana de Poza Rica,106,0.0
Zona conurbada de Valladolid,106,0.0
Zona metropolitana de Tuxtla Gutiérrez,231,2.0
Zona conurbada de Tianguistenco,231,2.0
Zona metropolitana de Zamora,231,0.0
Zona metropolitana de La Piedad-Pénjamo,237,0.0
Zona conurbada de Sabinas,157,0.0
Metrópoli municipal de Guanajuato,157,0.0
Zona metropolitana de Chilpancingo,157,3.0
Zona conurbada de Juchitán de Zaragoza,157,5.0
Zona metropolitana de Cancún,157,2.0
Metrópoli municipal de Chetumal,157,0.0
Metrópoli municipal de Hermosillo,157,1.0
Zona metropolitana de Cancún,115,9.0
Zona conurbada de Ozumba,204,0.0
Metrópoli municipal de Ciudad Juárez,36,42.0
Zona metropolitana de Monclova-Frontera,91,31.0
Zona conurbada de Caborca,91,5.0
Zona metropolitana de Coatzacoalcos,91,34.0
Zona conurbada de Acayucan,91,3.0
Zona conurbada de Ocotlán,115,0.0
Zona conurbada de Matehuala,115,0.0
Zona conurbada de Rioverde,115,2.0
Metrópoli municipal de Los Mochis,115,21.0
Zona conurbada de Moroleón-Uriangato,204,0.0
Metrópoli municipal de Uruapan,204,10.0
Zona metropolitana de Veracruz,204,30.0
Zona metropolitana de Piedras Negras,250,2.0
Zona metropolitana de Celaya,250,14.0
Zona metropolitana de Cuautla,250,0.0
Zona metropolitana de Coatzacoalcos,250,11.0
Zona metropolitana de Tuxtla Gutiérrez,36,21.0
Zona metropolitana de Pachuca,36,20.0
Metrópoli municipal de Nogales,36,7.0
Zona metropolitana de Minatitlán,36,4.0
Zona metropolitana de León,6,68.0
Zona conurbada de Moroleón-Uriangato,6,2.0
Zona conurbada de Ocotlán,6,7.0
Metrópoli municipal de Playa del Carmen,6,7.0
Metrópoli municipal de Culiacán,6,75.0
Zona metropolitana de Reynosa,6,31.0
Zona metropolitana de Xalapa,6,11.0
Metrópoli municipal de Mexicali,188,3.0
Zona metropolitana de La Laguna,188,34.0
Zona metropolitana de Chihuahua,188,8.0
Zona metropolitana de Toluca,188,23.0
Zona metropolitana de Tepic,188,10.0
Metrópoli municipal de Los Cabos,67,7.0
Metrópoli municipal de Campeche,83,0.0
Zona conurbada de Sabinas,83,0.0
Metrópoli municipal de Guanajuato,83,0.0
Zona metropolitana de Toluca,83,0.0
Zona metropolitana de Tehuacán,83,1.0
Metrópoli municipal de Ciudad Victoria,83,1.0
Zona metropolitana de Poza Rica,83,0.0
Zona conurbada de Juchitán de Zaragoza,151,0.0
Zona conurbada de Salina Cruz,151,0.0
Zona metropolitana de Puebla-Tlaxcala,151,1.0
Zona metropolitana de Coatzacoalcos,151,0.0
Zona metropolitana de Mérida,151,2.0
Zona conurbada de Lázaro Cárdenas,125,1.0
Zona metropolitana de San Luis Potosí,125,36.0
Zona conurbada de Matehuala,125,55.0
Zona metropolitana de Tampico,125,3.0
Zona metropolitana de La Laguna,150,99.0
Zona conurbada de Tecomán,150,34.0
Zona metropolitana de Delicias,150,26.0
Metrópoli municipal de Irapuato,150,88.0
Zona conurbada de Salina Cruz,150,24.0
Zona metropolitana de Tehuacán,150,83.0
Zona conurbada de Matehuala,150,27.0
Zona metropolitana de Reynosa,150,38.0
Zona metropolitana de Piedras Negras,42,1.0
Metrópoli municipal de Mexicali,34,131.0
Zona metropolitana de Pachuca,34,41.0
Zona conurbada de Ocotlán,34,22.0
Zona metropolitana de Coatzacoalcos,34,12.0
Zona metropolitana de Veracruz,34,33.0
Metrópoli municipal de Mexicali,238,1.0
Zona metropolitana de Tapachula,238,0.0
Zona metropolitana de Tulancingo,238,1.0
Zona metropolitana de Orizaba,238,1.0
Metrópoli municipal de Ensenada,110,2.0
Zona metropolitana de Chihuahua,110,6.0
Metrópoli municipal de Irapuato,110,8.0
Zona metropolitana de Pachuca,110,11.0
Zona metropolitana de Puerto Vallarta,110,16.0
Zona metropolitana de Morelia,110,839.0
Zona metropolitana de Cuautla,110,2.0
Metrópoli municipal de Playa del Carmen,110,4.0
Zona metropolitana de Monterrey,35,233.0
Zona metropolitana de San Martín Texmelucan,35,63.0
Zona conurbada de Teziutlán,35,4.0
Metrópoli municipal de Guanajuato,241,0.0
Zona metropolitana de Chilpancingo,241,0.0
Zona conurbada de Salina Cruz,241,0.0
Metrópoli municipal de Culiacán,241,1.0
Zona metropolitana de Minatitlán,241,0.0
Zona metropolitana de Aguascalientes,42,18.0
Metrópoli municipal de La Paz,42,1.0
Metrópoli municipal de Campeche,42,0.0
Zona metropolitana de Chilpancingo,163,0.0
Zona conurbada de Salina Cruz,163,0.0
Metrópoli municipal de Mazatlán,163,0.0
Metrópoli municipal de Nogales,163,0.0
Metrópoli municipal de Los Cabos,242,17.0
Zona metropolitana de Tuxtla Gutiérrez,242,16.0
Metrópoli municipal de Durango,242,50.0
Metrópoli municipal de Nogales,242,10.0
Zona metropolitana de Tlaxcala-Apizaco,242,19.0
Zona metropolitana de Monclova-Frontera,26,127.0
Zona metropolitana de Chihuahua,26,197.0
Zona metropolitana de Chilpancingo,26,17.0
Zona conurbada de Ozumba,26,0.0
Metrópoli municipal de Ciudad Juárez,164,0.0
Zona metropolitana de Zamora,164,0.0
Metrópoli municipal de Uruapan,164,0.0
Zona metropolitana de Tepic,164,0.0
Zona metropolitana de Monterrey,164,8.0
Zona metropolitana de Puebla-Tlaxcala,164,1.0
Zona metropolitana de Cancún,164,0.0
Zona metropolitana de San Luis Potosí,164,1.0
Zona metropolitana de Oaxaca,128,0.0
Zona metropolitana de Tehuacán,128,2.0
Metrópoli municipal de Culiacán,128,1.0
Metrópoli municipal de Hermosillo,128,2.0
Zona metropolitana de León,112,20.0
Metrópoli municipal de Guanajuato,69,0.0
Zona metropolitana de Zamora,69,0.0
Zona metropolitana de San Martín Texmelucan,69,0.0
Zona metropolitana de Villahermosa,69,0.0
Zona metropolitana de Reynosa,69,0.0
Zona conurbada de Acayucan,69,0.0
Zona metropolitana de Chihuahua,165,4.0
Metrópoli municipal de Chetumal,165,0.0
Zona conurbada de Matehuala,165,0.0
Zona metropolitana de Guaymas,165,0.0
Zona conurbada de Acayucan,165,0.0
Zona metropolitana de Tijuana,200,3.0
Zona metropolitana de Piedras Negras,200,0.0
Metrópoli municipal de Uruapan,200,2.0
Zona metropolitana de Tehuacán,200,2.0
Metrópoli municipal de Campeche,23,25.0
Zona metropolitana de La Laguna,23,127.0
Zona metropolitana de Tuxtla Gutiérrez,23,174.0
Zona metropolitana de Oaxaca,23,131.0
Zona metropolitana de Querétaro,23,175.0
Zona conurbada de Moroleón-Uriangato,247,7.0
Zona metropolitana de Morelia,247,60.0
Zona metropolitana de Zamora,247,18.0
Metrópoli municipal de Playa del Carmen,247,10.0
Zona metropolitana de Zacatecas-Guadalupe,247,22.0
Zona conurbada de Sabinas,15,0.0
Zona metropolitana de la Ciudad de México,15,491.0
Metrópoli municipal de Irapuato,15,18.0
Zona conurbada de Tianguistenco,15,0.0
Zona metropolitana de Morelia,15,9.0
Zona conurbada de Sahuayo,15,0.0
Zona conurbada de Rioverde,15,1.0
Metrópoli municipal de Ciudad Victoria,15,2.0
Zona metropolitana de Veracruz,15,11.0
Zona conurbada de Tecomán,198,0.0
Zona metropolitana de Tlaxcala-Apizaco,1,83.0
Zona metropolitana de San Luis Potosí,22,588.0
Metrópoli municipal de Mexicali,4,42.0
Metrópoli municipal de Los Cabos,4,5.0
Zona metropolitana de La Laguna,4,60.0
Zona conurbada de Silao,4,50.0
Zona metropolitana de Villahermosa,4,12.0
Zona metropolitana de La Laguna,53,387.0
Metrópoli municipal de Guanajuato,53,37.0
Zona metropolitana de Pachuca,53,128.0
Zona metropolitana de Cuautla,53,76.0
Zona metropolitana de Tepic,53,136.0
Zona metropolitana de Tehuacán,53,100.0
Zona metropolitana de Chihuahua,54,14.0
Zona metropolitana de Monterrey,54,42.0
Zona metropolitana de Puebla-Tlaxcala,54,36.0
Zona metropolitana de Pachuca,89,8.0
Zona metropolitana de Guadalajara,89,149.0
Zona metropolitana de Guaymas,89,2.0
Zona metropolitana de Xalapa,89,20.0
Zona conurbada de Valladolid,89,1.0
Zona metropolitana de Piedras Negras,299,0.0
Zona metropolitana de Cuautla,299,1.0
Zona conurbada de Tecomán,253,12.0
Zona metropolitana de Chihuahua,253,90.0
Zona metropolitana de la Ciudad de México,253,1231.0
Zona metropolitana de Puebla-Tlaxcala,253,168.0
Zona metropolitana de Minatitlán,253,26.0
Zona metropolitana de Chilpancingo,1,37.0
Zona metropolitana de Monterrey,1,1294.0
Zona conurbada de Salina Cruz,1,13.0
Zona metropolitana de Villahermosa,1,115.0
Zona metropolitana de Tampico,1,147.0
Zona metropolitana de Puerto Vallarta,74,22.0
Metrópoli municipal de Playa del Carmen,74,11.0
Metrópoli municipal de Matamoros,74,15.0
Zona metropolitana de Xalapa,74,18.0
Metrópoli municipal de Los Cabos,117,1.0
Zona metropolitana de Chihuahua,117,15.0
Zona metropolitana de Morelia,27,111.0
Zona metropolitana de Tehuacán,27,29.0
Metrópoli municipal de Mazatlán,27,59.0
Zona metropolitana de Tlaxcala-Apizaco,27,53.0
Zona metropolitana de Chilpancingo,252,0.0
Zona metropolitana de Zamora,252,0.0
Zona metropolitana de Tehuacán,252,0.0
Zona metropolitana de Querétaro,252,0.0
Zona metropolitana de Cancún,252,0.0
Zona conurbada de Rioverde,252,0.0
Metrópoli municipal de Culiacán,252,1.0
Zona metropolitana de Guaymas,252,0.0
Zona conurbada de Atitalaquia,22,76.0
Metrópoli municipal de Ciudad Obregón,22,250.0
Zona metropolitana de Villahermosa,22,282.0
Zona conurbada de Tianguistenco,16,40.0
Zona conurbada de Tehuantepec,16,31.0
Zona conurbada de Teziutlán,166,1.0
Zona metropolitana de Puebla-Tlaxcala,199,2.0
Zona metropolitana de Oaxaca,199,0.0
Zona conurbada de Caborca,199,0.0
Metrópoli municipal de Nuevo Laredo,199,0.0
Zona metropolitana de Xalapa,199,0.0
Metrópoli municipal de Mexicali,166,18.0
Zona metropolitana de La Laguna,166,25.0
Zona metropolitana de Puerto Vallarta,166,3.0
Zona metropolitana de Oaxaca,166,0.0
Zona conurbada de Caborca,166,0.0
Zona metropolitana de Coatzacoalcos,166,3.0
Metrópoli municipal de Guanajuato,201,0.0
Zona metropolitana de Tepic,201,0.0
Zona conurbada de Tehuantepec,201,0.0
Metrópoli municipal de Mazatlán,201,0.0
Zona metropolitana de Mérida,201,1.0
Zona metropolitana de Tijuana,88,14.0
Zona metropolitana de Saltillo,88,18.0
Zona conurbada de Sabinas,88,0.0
Zona conurbada de Ocotlán,88,0.0
Zona metropolitana de Puebla-Tlaxcala,88,10.0
Zona conurbada de Matehuala,88,3.0
Zona metropolitana de Tuxtla Gutiérrez,86,3.0
Zona metropolitana de León,86,16.0
Zona metropolitana de Zamora,86,0.0
Zona conurbada de Huauchinango,86,0.0
Zona metropolitana de Reynosa,86,1.0
Zona metropolitana de Minatitlán,86,0.0
Zona metropolitana de Monclova-Frontera,90,2.0
Zona metropolitana de Colima-Villa de Álvarez,90,0.0
Zona metropolitana de Celaya,90,0.0
Zona conurbada de Ozumba,90,0.0
Zona metropolitana de Guadalajara,203,16.0
Zona conurbada de Lázaro Cárdenas,203,0.0
Zona conurbada de Salina Cruz,203,0.0
Metrópoli municipal de Nuevo Laredo,203,3.0
Zona conurbada de Valladolid,203,0.0
Metrópoli municipal de Ensenada,245,0.0
Zona metropolitana de La Laguna,245,0.0
Zona conurbada de Moroleón-Uriangato,245,1.0
Zona conurbada de Ozumba,245,0.0
Zona metropolitana de Oaxaca,245,0.0
Zona conurbada de Teziutlán,245,0.0
Zona metropolitana de Xalapa,245,1.0
Zona metropolitana de Aguascalientes,71,2.0
Metrópoli municipal de Campeche,71,0.0
Zona metropolitana de Querétaro,71,14.0
Zona conurbada de Huamantla,71,1.0
Zona conurbada de Salina Cruz,109,0.0
Zona metropolitana de Tijuana,59,7.0
Metrópoli municipal de Los Cabos,59,0.0
Zona metropolitana de Poza Rica,59,1.0
Zona metropolitana de Saltillo,196,0.0
Zona metropolitana de Tuxtla Gutiérrez,196,0.0
Metrópoli municipal de Irapuato,196,1.0
Zona conurbada de Tianguistenco,196,0.0
Zona metropolitana de Zamora,196,0.0
Zona metropolitana de Oaxaca,196,0.0
Zona metropolitana de Veracruz,196,0.0
Zona conurbada de Acayucan,196,0.0
Zona metropolitana de Morelia,244,0.0
Zona conurbada de Juchitán de Zaragoza,244,0.0
Zona conurbada de Huamantla,244,0.0
Zona metropolitana de Morelia,202,3.0
Zona metropolitana de Guaymas,202,0.0
Metrópoli municipal de Ciudad Obregón,202,1.0
Metrópoli municipal de Matamoros,202,4.0
Zona metropolitana de Coatzacoalcos,202,0.0
Zona metropolitana de la Ciudad de México,167,24.0
Metrópoli municipal de Guanajuato,167,0.0
Zona metropolitana de Pachuca,167,1.0
Metrópoli municipal de Culiacán,167,0.0
Zona metropolitana de Reynosa,167,9.0
Zona metropolitana de Mérida,167,0.0
Zona metropolitana de Celaya,296,2.0
Metrópoli municipal de Acapulco,296,0.0
Zona conurbada de Salina Cruz,296,0.0
Zona conurbada de Caborca,296,0.0
Zona metropolitana de Reynosa,296,1.0
Zona metropolitana de Córdoba,296,1.0
Zona conurbada de Tecomán,240,0.0
Zona metropolitana de la Ciudad de México,240,44.0
Zona metropolitana de Puerto Vallarta,240,0.0
Zona metropolitana de La Piedad-Pénjamo,240,0.0
Zona conurbada de Sahuayo,240,0.0
Zona metropolitana de Cuautla,240,0.0
Metrópoli municipal de Chetumal,240,0.0
Zona metropolitana de Orizaba,240,0.0
Metrópoli municipal de La Paz,111,0.0
Zona metropolitana de La Laguna,111,3.0
Zona metropolitana de la Ciudad de México,111,50.0
Metrópoli municipal de Irapuato,111,6.0
Zona metropolitana de Cuernavaca,111,3.0
Zona conurbada de Salina Cruz,111,0.0
Metrópoli municipal de Irapuato,206,47.0
Zona metropolitana de Pachuca,206,52.0
Metrópoli municipal de Ciudad Victoria,206,11.0
Metrópoli municipal de Matamoros,206,22.0
Zona metropolitana de Tepic,17,132.0
Zona metropolitana de Guaymas,17,28.0
Zona metropolitana de Tijuana,205,13.0
Metrópoli municipal de Campeche,205,3.0
Zona conurbada de Sabinas,205,1.0
Zona metropolitana de Colima-Villa de Álvarez,205,4.0
Zona metropolitana de Celaya,205,2.0
Zona metropolitana de Villahermosa,205,8.0
Zona metropolitana de Reynosa,205,4.0
Zona metropolitana de Aguascalientes,303,62.0
Zona metropolitana de Pachuca,303,10.0
Zona conurbada de Atitalaquia,303,1.0
Zona conurbada de Lázaro Cárdenas,303,5.0
Zona conurbada de Teziutlán,303,0.0
Zona metropolitana de Poza Rica,303,5.0
Zona metropolitana de Piedras Negras,169,4.0
Zona metropolitana de Cuautla,169,1.0
Metrópoli municipal de Hermosillo,169,18.0
Zona metropolitana de Zacatecas-Guadalupe,169,4.0
Zona conurbada de Hidalgo del Parral,129,7.0
Zona metropolitana de Chilpancingo,129,5.0
Zona metropolitana de Orizaba,129,4.0
Zona conurbada de Sahuayo,0,5033.0
Metrópoli municipal de Nogales,0,4621.0
Zona metropolitana de Tampico,0,17684.0
Zona metropolitana de Guadalajara,14,673.0
Metrópoli municipal de Hermosillo,256,0.0
Zona metropolitana de Monterrey,246,1146.0
Metrópoli municipal de Los Cabos,99,487.0
Metrópoli municipal de Culiacán,113,129.0
Zona metropolitana de Guaymas,275,23.0
Zona metropolitana de Cuautla,131,0.0
Zona metropolitana de Poza Rica,246,112.0
Zona conurbada de Hidalgo del Parral,93,0.0
Zona metropolitana de la Ciudad de México,93,115.0
Zona metropolitana de Chilpancingo,93,0.0
Zona metropolitana de Puerto Vallarta,93,22.0
Zona metropolitana de Morelia,93,3.0
Zona metropolitana de Tampico,93,12.0
Zona metropolitana de Córdoba,93,1.0
Zona metropolitana de Zacatecas-Guadalupe,93,4.0
Zona metropolitana de Chihuahua,171,1.0
Metrópoli municipal de Mazatlán,171,4.0
Metrópoli municipal de Hermosillo,171,0.0
Metrópoli municipal de Nuevo Laredo,171,2.0
Metrópoli municipal de Mexicali,131,2.0
Metrópoli municipal de La Paz,131,5.0
Metrópoli municipal de Guanajuato,131,0.0
Metrópoli municipal de Uruapan,131,0.0
Zona metropolitana de Cuernavaca,131,0.0
Zona conurbada de Salina Cruz,131,1.0
Zona conurbada de Matehuala,131,0.0
Zona conurbada de Rioverde,131,0.0
Zona metropolitana de Villahermosa,131,1.0
Zona metropolitana de Veracruz,131,10.0
Zona metropolitana de Celaya,256,0.0
Zona metropolitana de León,256,0.0
Zona conurbada de Juchitán de Zaragoza,256,0.0
Zona conurbada de Tehuantepec,256,0.0
Zona metropolitana de La Laguna,14,285.0
Zona metropolitana de Chihuahua,14,185.0
Zona conurbada de Silao,14,38.0
Zona conurbada de Tianguistenco,14,6.0
Zona conurbada de Juchitán de Zaragoza,14,6.0
Zona metropolitana de Tehuacán,14,51.0
Metrópoli municipal de Los Mochis,14,63.0
Zona metropolitana de Tulancingo,47,2034.0
Zona metropolitana de Puebla-Tlaxcala,47,20867.0
Zona metropolitana de Tampico,47,5186.0
Zona metropolitana de Coatzacoalcos,47,2752.0
Zona metropolitana de Chihuahua,92,1731.0
Zona metropolitana de Tulancingo,92,901.0
Zona conurbada de Juchitán de Zaragoza,92,1074.0
Metrópoli municipal de Ciudad Obregón,92,1079.0
Zona conurbada de Sabinas,24,391.0
Zona conurbada de Moroleón-Uriangato,24,469.0
Zona metropolitana de Veracruz,24,2542.0
Zona metropolitana de Aguascalientes,87,4.0
Metrópoli municipal de Irapuato,87,0.0
Zona metropolitana de Toluca,87,4.0
Zona conurbada de Juchitán de Zaragoza,87,0.0
Zona metropolitana de Guaymas,87,0.0
Zona conurbada de Caborca,87,0.0
Metrópoli municipal de Irapuato,217,67.0
Zona metropolitana de Morelia,217,108.0
Zona conurbada de Lázaro Cárdenas,217,34.0
Zona metropolitana de Orizaba,217,34.0
Zona metropolitana de Tapachula,113,63.0
Zona metropolitana de Celaya,113,71.0
Zona metropolitana de San Martín Texmelucan,113,43.0
Zona conurbada de Rioverde,113,13.0
Metrópoli municipal de La Paz,246,90.0
Zona conurbada de Sabinas,246,19.0
Metrópoli municipal de Irapuato,246,144.0
Zona metropolitana de Zamora,246,63.0
Zona metropolitana de Cuernavaca,246,378.0
Zona conurbada de Huauchinango,246,25.0
Zona conurbada de Teziutlán,246,37.0
Zona metropolitana de Querétaro,246,425.0
Zona metropolitana de Tijuana,19,160.0
Metrópoli municipal de Ensenada,19,85.0
Metrópoli municipal de Mexicali,19,216.0
Zona metropolitana de Guadalajara,19,1008.0
Zona metropolitana de San Martín Texmelucan,19,46.0
Zona conurbada de Teziutlán,19,17.0
Zona metropolitana de Querétaro,19,364.0
Zona metropolitana de Veracruz,19,174.0
Zona metropolitana de Mérida,19,249.0
Zona metropolitana de la Ciudad de México,208,11359.0
Zona conurbada de Ozumba,208,49.0
Zona conurbada de Tianguistenco,208,104.0
Zona metropolitana de Cuernavaca,208,668.0
Zona conurbada de Tehuantepec,208,45.0
Zona metropolitana de Celaya,248,76.0
Zona metropolitana de La Piedad-Pénjamo,248,32.0
Metrópoli municipal de Mazatlán,248,77.0
Zona metropolitana de Mérida,248,289.0
Metrópoli municipal de La Paz,304,20.0
Zona metropolitana de Tehuacán,304,82.0
Metrópoli municipal de Los Mochis,304,25.0
Metrópoli municipal de Mazatlán,304,57.0
Zona conurbada de Moroleón-Uriangato,251,136.0
Zona conurbada de Teziutlán,251,15.0
Metrópoli municipal de Hermosillo,251,65.0
Metrópoli municipal de La Paz,185,970.0
Metrópoli municipal de Playa del Carmen,185,691.0
Metrópoli municipal de Ciudad Obregón,185,1732.0
Metrópoli municipal de Nogales,185,1045.0
Zona metropolitana de Mérida,185,4420.0
Zona metropolitana de Piedras Negras,100,37.0
Zona metropolitana de León,100,973.0
Metrópoli municipal de Irapuato,99,192.0
Metrópoli municipal de Acapulco,99,341.0
Metrópoli municipal de Hermosillo,99,220.0
Zona metropolitana de Monclova-Frontera,146,32.0
Metrópoli municipal de Irapuato,146,46.0
Zona conurbada de Ozumba,146,15.0
Metrópoli municipal de Playa del Carmen,146,6.0
Metrópoli municipal de Ciudad Obregón,146,36.0
Metrópoli municipal de Hermosillo,146,41.0
Metrópoli municipal de Campeche,98,27.0
Zona conurbada de Juchitán de Zaragoza,98,15.0
Zona metropolitana de San Luis Potosí,98,164.0
Zona metropolitana de Tampico,98,75.0
Zona metropolitana de Cuautla,273,42.0
Zona metropolitana de Poza Rica,273,15.0
Zona metropolitana de Aguascalientes,274,12.0
Metrópoli municipal de Campeche,274,8.0
Zona metropolitana de Chihuahua,274,15.0
Metrópoli municipal de Hermosillo,274,6.0
Zona metropolitana de Poza Rica,274,2.0
Zona metropolitana de Tapachula,49,98.0
Zona metropolitana de Tampico,49,339.0
Metrópoli municipal de Acapulco,276,1203.0
Zona metropolitana de Cuautla,276,468.0
Zona conurbada de Teziutlán,276,104.0
Zona metropolitana de La Laguna,39,203.0
Zona metropolitana de Chilpancingo,39,74.0
Zona conurbada de Atitalaquia,39,11.0
Zona metropolitana de San Martín Texmelucan,39,50.0
Zona conurbada de Acayucan,39,15.0
Metrópoli municipal de Mexicali,61,164.0
Zona conurbada de Silao,61,43.0
Zona conurbada de Atitalaquia,61,11.0
Zona conurbada de Acayucan,61,21.0
Zona metropolitana de Delicias,139,11.0
Metrópoli municipal de Ciudad Victoria,139,29.0
Metrópoli municipal de Matamoros,139,18.0
Zona metropolitana de Veracruz,139,24.0
Zona metropolitana de Guaymas,31,17.0
Zona metropolitana de Saltillo,120,200.0
Zona metropolitana de Chihuahua,120,242.0
Zona conurbada de Hidalgo del Parral,120,66.0
Zona conurbada de Moroleón-Uriangato,120,44.0
Zona conurbada de Ozumba,120,16.0
