zona,actividad,valor
Cortes,1101,0
Cortes,1101,0
Valle,1102,0
Olancho,1102,0
Cortes,1102,0
Choluteca,1102,0
Comayagua,1102,0
El Paraíso,1102,0
Francisco Morazán,1102,0
El Paraíso,1102,0
Atlántida,1102,0
La Paz,1102,0
Yoro,1102,0
Cortes,1102,0
Yoro,1102,0
Cortes,1102,0
Islas de La Bahía,1102,0
Valle,1102,0
Cortes,1102,0
Cortes,1102,0
Santa Bárbara,1102,0
Copan,1102,10
Comayagua,1102,0
Atlántida,1102,0
Colon,1102,0
Cortes,1102,0
Cortes,1102,0
Valle,1103,0
Olancho,1103,0
Cortes,1103,0
Choluteca,1103,183
Comayagua,1103,0
El Paraíso,1103,0
Francisco Morazán,1103,626
El Paraíso,1103,0
Atlántida,1103,0
La Paz,1103,0
Yoro,1103,0
Cortes,1103,0
Yoro,1103,30
Cortes,1103,0
Islas de La Bahía,1103,0
Valle,1103,0
Cortes,1103,0
Cortes,1103,54
Santa Bárbara,1103,0
Copan,1103,0
Comayagua,1103,0
Atlántida,1103,0
Colon,1103,0
Cortes,1103,0
Cortes,1103,0
Valle,1104,0
Olancho,1104,0
Cortes,1104,45
Choluteca,1104,320
Comayagua,1104,205
El Paraíso,1104,126
Francisco Morazán,1104,1306
El Paraíso,1104,0
Atlántida,1104,213
La Paz,1104,112
Yoro,1104,49
Cortes,1104,0
Yoro,1104,224
Cortes,1104,53
Islas de La Bahía,1104,36
Valle,1104,176
Cortes,1104,0
Cortes,1104,2754
Santa Bárbara,1104,49
Copan,1104,228
Comayagua,1104,0
Atlántida,1104,99
Colon,1104,231
Cortes,1104,79
Cortes,1104,0
Valle,1200,0
Olancho,1200,0
Cortes,1200,0
Choluteca,1200,0
Comayagua,1200,0
El Paraíso,1200,5089
Francisco Morazán,1200,1
El Paraíso,1200,527
Atlántida,1200,11
La Paz,1200,0
Yoro,1200,0
Cortes,1200,0
Yoro,1200,0
Cortes,1200,0
Islas de La Bahía,1200,0
Valle,1200,0
Cortes,1200,0
Cortes,1200,31
Santa Bárbara,1200,0
Copan,1200,695
Comayagua,1200,0
Atlántida,1200,0
Colon,1200,0
Cortes,1200,0
Cortes,1200,0
Valle,1311,0
Olancho,1311,0
Cortes,1311,4166
Choluteca,1311,0
Comayagua,1311,0
El Paraíso,1311,0
Francisco Morazán,1311,9
El Paraíso,1311,0
Atlántida,1311,0
La Paz,1311,0
Yoro,1311,0
Cortes,1311,0
Yoro,1311,0
Cortes,1311,0
Islas de La Bahía,1311,0
Valle,1311,0
Cortes,1311,0
Cortes,1311,1492
Santa Bárbara,1311,2
Copan,1311,0
Comayagua,1311,2
Atlántida,1311,0
Colon,1311,0
Cortes,1311,2313
Cortes,1311,0
Valle,1312,0
Olancho,1312,0
Cortes,1312,0
Choluteca,1312,0
Comayagua,1312,0
El Paraíso,1312,0
Francisco Morazán,1312,1
El Paraíso,1312,0
Atlántida,1312,0
La Paz,1312,0
Yoro,1312,0
Cortes,1312,0
Yoro,1312,0
Cortes,1312,0
Islas de La Bahía,1312,0
Valle,1312,0
Cortes,1312,0
Cortes,1312,11
Santa Bárbara,1312,176
Copan,1312,0
Comayagua,1312,0
Atlántida,1312,0
Colon,1312,0
Cortes,1312,0
Cortes,1312,0
Valle,1313,0
Olancho,1313,0
Cortes,1313,21073
Choluteca,1313,0
Comayagua,1313,51
El Paraíso,1313,0
Francisco Morazán,1313,3394
El Paraíso,1313,0
Atlántida,1313,706
La Paz,1313,0
Yoro,1313,0
Cortes,1313,0
Yoro,1313,1911
Cortes,1313,0
Islas de La Bahía,1313,0
Valle,1313,0
Cortes,1313,0
Cortes,1313,10533
Santa Bárbara,1313,7
Copan,1313,0
Comayagua,1313,0
Atlántida,1313,0
Colon,1313,0
Cortes,1313,3055
Cortes,1313,0
Valle,1391,0
Olancho,1391,0
Cortes,1391,2442
Choluteca,1391,0
Comayagua,1391,0
El Paraíso,1391,0
Francisco Morazán,1391,0
El Paraíso,1391,0
Atlántida,1391,0
La Paz,1391,0
Yoro,1391,0
Cortes,1391,0
Yoro,1391,0
Cortes,1391,0
Islas de La Bahía,1391,0
Valle,1391,0
Cortes,1391,0
Cortes,1391,24
Santa Bárbara,1391,0
Copan,1391,0
Comayagua,1391,0
Atlántida,1391,0
Colon,1391,0
Cortes,1391,0
Cortes,1391,0
Valle,1392,0
Olancho,1392,0
Cortes,1392,0
Choluteca,1392,0
Comayagua,1392,0
El Paraíso,1392,1
Francisco Morazán,1392,95
El Paraíso,1392,0
Atlántida,1392,0
La Paz,1392,0
Yoro,1392,0
Cortes,1392,0
Yoro,1392,0
Cortes,1392,0
Islas de La Bahía,1392,0
Valle,1392,0
Cortes,1392,0
Cortes,1392,14431
Santa Bárbara,1392,0
Copan,1392,0
Comayagua,1392,0
Atlántida,1392,0
Colon,1392,0
Cortes,1392,0
Cortes,1392,0
Valle,1399,0
Olancho,1399,0
Cortes,1399,926
Choluteca,1399,0
Comayagua,1399,3
El Paraíso,1399,0
Francisco Morazán,1399,18
El Paraíso,1399,0
Atlántida,1399,51
La Paz,1399,0
Yoro,1399,0
Cortes,1399,0
Yoro,1399,0
Cortes,1399,0
Islas de La Bahía,1399,0
Valle,1399,0
Cortes,1399,0
Cortes,1399,578
Santa Bárbara,1399,0
Copan,1399,0
Comayagua,1399,0
Atlántida,1399,0
Colon,1399,9
Cortes,1399,2603
Cortes,1399,0
Valle,1410,0
Olancho,1410,2
Cortes,1410,4334
Choluteca,1410,19
Comayagua,1410,0
El Paraíso,1410,8
Francisco Morazán,1410,372
El Paraíso,1410,0
Atlántida,1410,20
La Paz,1410,4
Yoro,1410,0
Cortes,1410,0
Yoro,1410,16
Cortes,1410,0
Islas de La Bahía,1410,0
Valle,1410,0
Cortes,1410,0
Cortes,1410,1611
Santa Bárbara,1410,0
Copan,1410,35
Comayagua,1410,0
Atlántida,1410,3
Colon,1410,0
Cortes,1410,9156
Cortes,1410,0
Valle,1420,0
Olancho,1420,0
Cortes,1420,0
Choluteca,1420,0
Comayagua,1420,0
El Paraíso,1420,1
Francisco Morazán,1420,0
El Paraíso,1420,0
Atlántida,1420,0
La Paz,1420,0
Yoro,1420,0
Cortes,1420,0
Yoro,1420,0
Cortes,1420,0
Islas de La Bahía,1420,0
Valle,1420,0
Cortes,1420,0
Cortes,1420,0
Santa Bárbara,1420,0
Copan,1420,0
Comayagua,1420,14
Atlántida,1420,0
Colon,1420,0
Cortes,1420,0
Cortes,1420,0
Valle,1430,0
Olancho,1430,0
Cortes,1430,52
Choluteca,1430,0
Comayagua,1430,0
El Paraíso,1430,0
Francisco Morazán,1430,0
El Paraíso,1430,0
Atlántida,1430,0
La Paz,1430,0
Yoro,1430,0
Cortes,1430,0
Yoro,1430,0
Cortes,1430,0
Islas de La Bahía,1430,0
Valle,1430,0
Cortes,1430,0
Cortes,1430,0
Santa Bárbara,1430,0
Copan,1430,0
Comayagua,1430,0
Atlántida,1430,0
Colon,1430,0
Cortes,1430,0
Cortes,1430,0
Valle,1512,0
Olancho,1512,0
Cortes,1512,0
Choluteca,1512,0
Comayagua,1512,0
El Paraíso,1512,0
Francisco Morazán,1512,28
El Paraíso,1512,0
Atlántida,1512,0
La Paz,1512,0
Yoro,1512,0
Cortes,1512,0
Yoro,1512,0
Cortes,1512,0
Islas de La Bahía,1512,0
Valle,1512,0
Cortes,1512,0
Cortes,1512,0
Santa Bárbara,1512,0
Copan,1512,0
Comayagua,1512,0
Atlántida,1512,0
Colon,1512,0
Cortes,1512,0
Cortes,1512,0
Valle,1520,0
Olancho,1520,0
Cortes,1520,0
Choluteca,1520,0
Comayagua,1520,0
El Paraíso,1520,0
Francisco Morazán,1520,63
El Paraíso,1520,0
Atlántida,1520,0
La Paz,1520,0
Yoro,1520,0
Cortes,1520,0
Yoro,1520,0
Cortes,1520,0
Islas de La Bahía,1520,0
Valle,1520,0
Cortes,1520,0
Cortes,1520,90
Santa Bárbara,1520,0
Copan,1520,0
Comayagua,1520,0
Atlántida,1520,0
Colon,1520,0
Cortes,1520,0
Cortes,1520,0
Valle,1610,0
Olancho,1610,0
Cortes,1610,0
Choluteca,1610,0
Comayagua,1610,7
El Paraíso,1610,0
Francisco Morazán,1610,623
El Paraíso,1610,0
Atlántida,1610,0
La Paz,1610,24
Yoro,1610,0
Cortes,1610,0
Yoro,1610,0
Cortes,1610,31
Islas de La Bahía,1610,0
Valle,1610,0
Cortes,1610,0
Cortes,1610,33
Santa Bárbara,1610,0
Copan,1610,0
Comayagua,1610,3
Atlántida,1610,0
Colon,1610,0
Cortes,1610,21
Cortes,1610,0
Valle,1621,0
Olancho,1621,0
Cortes,1621,0
Choluteca,1621,2
Comayagua,1621,0
El Paraíso,1621,0
Francisco Morazán,1621,14
El Paraíso,1621,0
Atlántida,1621,0
La Paz,1621,0
Yoro,1621,0
Cortes,1621,0
Yoro,1621,0
Cortes,1621,0
Islas de La Bahía,1621,0
Valle,1621,0
Cortes,1621,0
Cortes,1621,40
Santa Bárbara,1621,0
Copan,1621,0
Comayagua,1621,0
Atlántida,1621,2
Colon,1621,0
Cortes,1621,0
Cortes,1621,0
Valle,1622,0
Olancho,1622,0
Cortes,1622,583
Choluteca,1622,4
Comayagua,1622,0
El Paraíso,1622,0
Francisco Morazán,1622,26
El Paraíso,1622,0
Atlántida,1622,27
La Paz,1622,0
Yoro,1622,0
Cortes,1622,0
Yoro,1622,37
Cortes,1622,0
Islas de La Bahía,1622,0
Valle,1622,0
Cortes,1622,0
Cortes,1622,7
Santa Bárbara,1622,0
Copan,1622,0
Comayagua,1622,5
Atlántida,1622,0
Colon,1622,0
Cortes,1622,0
Cortes,1622,0
Valle,1623,0
Olancho,1623,0
Cortes,1623,0
Choluteca,1623,0
Comayagua,1623,0
El Paraíso,1623,0
Francisco Morazán,1623,5
El Paraíso,1623,0
Atlántida,1623,24
La Paz,1623,0
Yoro,1623,0
Cortes,1623,0
Yoro,1623,1
Cortes,1623,0
Islas de La Bahía,1623,0
Valle,1623,0
Cortes,1623,0
Cortes,1623,5
Santa Bárbara,1623,0
Copan,1623,0
Comayagua,1623,0
Atlántida,1623,0
Colon,1623,0
Cortes,1623,0
Cortes,1623,0
Valle,1629,0
Olancho,1629,0
Cortes,1629,0
Choluteca,1629,0
Comayagua,1629,0
El Paraíso,1629,0
Francisco Morazán,1629,686
El Paraíso,1629,0
Atlántida,1629,0
La Paz,1629,0
Yoro,1629,0
Cortes,1629,0
Yoro,1629,0
Cortes,1629,0
Islas de La Bahía,1629,0
Valle,1629,0
Cortes,1629,0
Cortes,1629,629
Santa Bárbara,1629,0
Copan,1629,0
Comayagua,1629,0
Atlántida,1629,1
Colon,1629,0
Cortes,1629,0
Cortes,1629,0
Valle,1701,0
Olancho,1701,0
Cortes,1701,0
Choluteca,1701,0
Comayagua,1701,0
El Paraíso,1701,0
Francisco Morazán,1701,79
El Paraíso,1701,0
Atlántida,1701,24
La Paz,1701,0
Yoro,1701,0
Cortes,1701,0
Yoro,1701,0
Cortes,1701,0
Islas de La Bahía,1701,0
Valle,1701,0
Cortes,1701,0
Cortes,1701,1
Santa Bárbara,1701,0
Copan,1701,0
Comayagua,1701,0
Atlántida,1701,0
Colon,1701,0
Cortes,1701,0
Cortes,1701,0
Valle,1702,0
Olancho,1702,0
Cortes,1702,323
Choluteca,1702,0
Comayagua,1702,0
El Paraíso,1702,0
Francisco Morazán,1702,43
El Paraíso,1702,0
Atlántida,1702,22
La Paz,1702,0
Yoro,1702,0
Cortes,1702,0
Yoro,1702,0
Cortes,1702,0
Islas de La Bahía,1702,0
Valle,1702,0
Cortes,1702,0
Cortes,1702,306
Santa Bárbara,1702,0
Copan,1702,0
Comayagua,1702,0
Atlántida,1702,0
Colon,1702,0
Cortes,1702,1
Cortes,1702,0
Valle,1709,0
Olancho,1709,0
Cortes,1709,0
Choluteca,1709,0
Comayagua,1709,0
El Paraíso,1709,0
Francisco Morazán,1709,48
El Paraíso,1709,0
Atlántida,1709,0
La Paz,1709,0
Yoro,1709,0
Cortes,1709,0
Yoro,1709,0
Cortes,1709,0
Islas de La Bahía,1709,0
Valle,1709,0
Cortes,1709,0
Cortes,1709,369
Santa Bárbara,1709,0
Copan,1709,0
Comayagua,1709,0
Atlántida,1709,0
Colon,1709,0
Cortes,1709,431
Cortes,1709,0
Valle,1811,0
Olancho,1811,0
Cortes,1811,0
Choluteca,1811,2
Comayagua,1811,0
El Paraíso,1811,0
Francisco Morazán,1811,10
El Paraíso,1811,0
Atlántida,1811,0
La Paz,1811,0
Yoro,1811,0
Cortes,1811,0
Yoro,1811,0
Cortes,1811,0
Islas de La Bahía,1811,0
Valle,1811,1
Cortes,1811,0
Cortes,1811,63
Santa Bárbara,1811,0
Copan,1811,0
Comayagua,1811,26
Atlántida,1811,0
Colon,1811,0
Cortes,1811,0
Cortes,1811,0
Valle,1812,0
Olancho,1812,0
Cortes,1812,282
Choluteca,1812,2
Comayagua,1812,0
El Paraíso,1812,27
Francisco Morazán,1812,1382
El Paraíso,1812,0
Atlántida,1812,7
La Paz,1812,0
Yoro,1812,0
Cortes,1812,0
Yoro,1812,7
Cortes,1812,0
Islas de La Bahía,1812,0
Valle,1812,0
Cortes,1812,0
Cortes,1812,96
Santa Bárbara,1812,0
Copan,1812,10
Comayagua,1812,0
Atlántida,1812,0
Colon,1812,0
Cortes,1812,1
Cortes,1812,0
Valle,1820,0
Olancho,1820,0
Cortes,1820,0
Choluteca,1820,0
Comayagua,1820,0
El Paraíso,1820,0
Francisco Morazán,1820,3
El Paraíso,1820,0
Atlántida,1820,0
La Paz,1820,0
Yoro,1820,0
Cortes,1820,0
Yoro,1820,0
Cortes,1820,0
Islas de La Bahía,1820,0
Valle,1820,0
Cortes,1820,0
Cortes,1820,0
Santa Bárbara,1820,0
Copan,1820,0
Comayagua,1820,0
Atlántida,1820,0
Colon,1820,0
Cortes,1820,0
Cortes,1820,0
Valle,1910,0
Olancho,1910,0
Cortes,1910,348
Choluteca,1910,0
Comayagua,1910,0
El Paraíso,1910,0
Francisco Morazán,1910,187
El Paraíso,1910,0
Atlántida,1910,0
La Paz,1910,0
Yoro,1910,0
Cortes,1910,0
Yoro,1910,0
Cortes,1910,0
Islas de La Bahía,1910,0
Valle,1910,0
Cortes,1910,0
Cortes,1910,274
Santa Bárbara,1910,0
Copan,1910,0
Comayagua,1910,0
Atlántida,1910,0
Colon,1910,0
Cortes,1910,0
Cortes,1910,0
Valle,2011,0
Olancho,2011,0
Cortes,2011,1
Choluteca,2011,8
Comayagua,2011,0
El Paraíso,2011,0
Francisco Morazán,2011,85
El Paraíso,2011,0
Atlántida,2011,0
La Paz,2011,0
Yoro,2011,0
Cortes,2011,0
Yoro,2011,0
Cortes,2011,0
Islas de La Bahía,2011,0
Valle,2011,0
Cortes,2011,0
Cortes,2011,57
Santa Bárbara,2011,0
Copan,2011,0
Comayagua,2011,0
Atlántida,2011,0
Colon,2011,0
Cortes,2011,0
Cortes,2011,0
Valle,2012,0
Olancho,2012,0
Cortes,2012,0
Choluteca,2012,0
Comayagua,2012,0
El Paraíso,2012,0
Francisco Morazán,2012,0
El Paraíso,2012,0
Atlántida,2012,0
La Paz,2012,0
Yoro,2012,0
Cortes,2012,0
Yoro,2012,0
Cortes,2012,0
Islas de La Bahía,2012,0
Valle,2012,0
Cortes,2012,0
Cortes,2012,40
Santa Bárbara,2012,0
Copan,2012,0
Comayagua,2012,0
Atlántida,2012,0
Colon,2012,0
Cortes,2012,0
Cortes,2012,0
Valle,2013,0
Olancho,2013,0
Cortes,2013,106
Choluteca,2013,0
Comayagua,2013,1
El Paraíso,2013,0
Francisco Morazán,2013,33
El Paraíso,2013,0
Atlántida,2013,701
La Paz,2013,0
Yoro,2013,0
Cortes,2013,0
Yoro,2013,0
Cortes,2013,0
Islas de La Bahía,2013,0
Valle,2013,0
Cortes,2013,0
Cortes,2013,51
Santa Bárbara,2013,0
Copan,2013,0
Comayagua,2013,0
Atlántida,2013,0
Colon,2013,0
Cortes,2013,4
Cortes,2013,0
Valle,2021,0
Olancho,2021,0
Cortes,2021,0
Choluteca,2021,0
Comayagua,2021,0
El Paraíso,2021,0
Francisco Morazán,2021,62
El Paraíso,2021,0
Atlántida,2021,0
La Paz,2021,0
Yoro,2021,0
Cortes,2021,0
Yoro,2021,0
Cortes,2021,0
Islas de La Bahía,2021,0
Valle,2021,0
Cortes,2021,0
Cortes,2021,95
Santa Bárbara,2021,0
Copan,2021,0
Comayagua,2021,0
Atlántida,2021,0
Colon,2021,0
Cortes,2021,0
Cortes,2021,0
Valle,2022,0
Olancho,2022,0
Cortes,2022,0
Choluteca,2022,0
Comayagua,2022,0
El Paraíso,2022,0
Francisco Morazán,2022,14
El Paraíso,2022,0
Atlántida,2022,0
La Paz,2022,0
Yoro,2022,0
Cortes,2022,0
Yoro,2022,0
Cortes,2022,0
Islas de La Bahía,2022,0
Valle,2022,0
Cortes,2022,0
Cortes,2022,0
Santa Bárbara,2022,0
Copan,2022,0
Comayagua,2022,0
Atlántida,2022,0
Colon,2022,0
Cortes,2022,0
Cortes,2022,0
Valle,2023,0
Olancho,2023,0
Cortes,2023,0
Choluteca,2023,0
Comayagua,2023,10
El Paraíso,2023,0
Francisco Morazán,2023,864
El Paraíso,2023,0
Atlántida,2023,99
La Paz,2023,0
Yoro,2023,0
Cortes,2023,0
Yoro,2023,0
Cortes,2023,27
Islas de La Bahía,2023,0
Valle,2023,0
Cortes,2023,0
Cortes,2023,798
Santa Bárbara,2023,0
Copan,2023,0
Comayagua,2023,0
Atlántida,2023,0
Colon,2023,37
Cortes,2023,454
Cortes,2023,0
Valle,2029,0
Olancho,2029,0
Cortes,2029,0
Choluteca,2029,0
Comayagua,2029,0
El Paraíso,2029,0
Francisco Morazán,2029,26
El Paraíso,2029,0
Atlántida,2029,0
La Paz,2029,0
Yoro,2029,0
Cortes,2029,0
Yoro,2029,0
Cortes,2029,0
Islas de La Bahía,2029,0
Valle,2029,2
Cortes,2029,0
Cortes,2029,8
Santa Bárbara,2029,0
Copan,2029,0
Comayagua,2029,0
Atlántida,2029,0
Colon,2029,0
Cortes,2029,0
Cortes,2029,0
Valle,2030,0
Olancho,2030,0
Cortes,2030,0
Choluteca,2030,0
Comayagua,2030,0
El Paraíso,2030,0
Francisco Morazán,2030,852
El Paraíso,2030,0
Atlántida,2030,0
La Paz,2030,0
Yoro,2030,0
Cortes,2030,0
Yoro,2030,0
Cortes,2030,0
Islas de La Bahía,2030,0
Valle,2030,0
Cortes,2030,0
Cortes,2030,0
Santa Bárbara,2030,10
Copan,2030,0
Comayagua,2030,0
Atlántida,2030,0
Colon,2030,0
Cortes,2030,0
Cortes,2030,0
Valle,2100,0
Olancho,2100,0
Cortes,2100,0
Choluteca,2100,5
Comayagua,2100,30
El Paraíso,2100,3
Francisco Morazán,2100,2809
El Paraíso,2100,0
Atlántida,2100,0
La Paz,2100,0
Yoro,2100,0
Cortes,2100,0
Yoro,2100,34
Cortes,2100,0
Islas de La Bahía,2100,0
Valle,2100,0
Cortes,2100,0
Cortes,2100,407
Santa Bárbara,2100,0
Copan,2100,1
Comayagua,2100,1
Atlántida,2100,1
Colon,2100,0
Cortes,2100,0
Cortes,2100,0
Valle,2211,0
Olancho,2211,0
Cortes,2211,0
Choluteca,2211,0
Comayagua,2211,0
El Paraíso,2211,0
Francisco Morazán,2211,107
El Paraíso,2211,0
Atlántida,2211,0
La Paz,2211,0
Yoro,2211,0
Cortes,2211,0
Yoro,2211,0
Cortes,2211,0
Islas de La Bahía,2211,0
Valle,2211,0
Cortes,2211,0
Cortes,2211,971
Santa Bárbara,2211,0
Copan,2211,0
Comayagua,2211,0
Atlántida,2211,0
Colon,2211,0
Cortes,2211,180
Cortes,2211,0
Valle,2219,0
Olancho,2219,0
Cortes,2219,0
Choluteca,2219,0
Comayagua,2219,3
El Paraíso,2219,0
Francisco Morazán,2219,623
El Paraíso,2219,0
Atlántida,2219,34
La Paz,2219,0
Yoro,2219,0
Cortes,2219,0
Yoro,2219,0
Cortes,2219,0
Islas de La Bahía,2219,0
Valle,2219,0
Cortes,2219,0
Cortes,2219,159
Santa Bárbara,2219,0
Copan,2219,0
Comayagua,2219,2
Atlántida,2219,0
Colon,2219,0
Cortes,2219,0
Cortes,2219,0
Valle,2220,0
Olancho,2220,0
Cortes,2220,182
Choluteca,2220,0
Comayagua,2220,0
El Paraíso,2220,89
Francisco Morazán,2220,580
El Paraíso,2220,0
Atlántida,2220,0
La Paz,2220,0
Yoro,2220,0
Cortes,2220,0
Yoro,2220,66
Cortes,2220,0
Islas de La Bahía,2220,0
Valle,2220,1934
Cortes,2220,0
Cortes,2220,868
Santa Bárbara,2220,28
Copan,2220,0
Comayagua,2220,0
Atlántida,2220,0
Colon,2220,0
Cortes,2220,1068
Cortes,2220,0
Valle,2310,0
Olancho,2310,0
Cortes,2310,0
Choluteca,2310,2
Comayagua,2310,0
El Paraíso,2310,0
Francisco Morazán,2310,98
El Paraíso,2310,0
Atlántida,2310,4
La Paz,2310,0
Yoro,2310,0
Cortes,2310,0
Yoro,2310,1
Cortes,2310,0
Islas de La Bahía,2310,0
Valle,2310,0
Cortes,2310,0
Cortes,2310,143
Santa Bárbara,2310,0
Copan,2310,12
Comayagua,2310,0
Atlántida,2310,0
Colon,2310,6
Cortes,2310,0
Cortes,2310,0
Valle,2391,0
Olancho,2391,0
Cortes,2391,0
Choluteca,2391,0
Comayagua,2391,0
El Paraíso,2391,0
Francisco Morazán,2391,123
El Paraíso,2391,0
Atlántida,2391,0
La Paz,2391,0
Yoro,2391,0
Cortes,2391,0
Yoro,2391,0
Cortes,2391,0
Islas de La Bahía,2391,0
Valle,2391,0
Cortes,2391,0
Cortes,2391,0
Santa Bárbara,2391,0
Copan,2391,0
Comayagua,2391,0
Atlántida,2391,0
Colon,2391,0
Cortes,2391,0
Cortes,2391,0
Valle,2392,0
Olancho,2392,0
Cortes,2392,0
Choluteca,2392,0
Comayagua,2392,0
El Paraíso,2392,1
Francisco Morazán,2392,3
El Paraíso,2392,0
Atlántida,2392,0
La Paz,2392,0
Yoro,2392,0
Cortes,2392,0
Yoro,2392,0
Cortes,2392,0
Islas de La Bahía,2392,0
Valle,2392,0
Cortes,2392,0
Cortes,2392,1
Santa Bárbara,2392,0
Copan,2392,1
Comayagua,2392,0
Atlántida,2392,0
Colon,2392,0
Cortes,2392,0
Cortes,2392,0
Valle,2393,0
Olancho,2393,0
Cortes,2393,0
Choluteca,2393,0
Comayagua,2393,0
El Paraíso,2393,0
Francisco Morazán,2393,51
El Paraíso,2393,0
Atlántida,2393,0
La Paz,2393,0
Yoro,2393,0
Cortes,2393,0
Yoro,2393,0
Cortes,2393,0
Islas de La Bahía,2393,0
Valle,2393,0
Cortes,2393,0
Cortes,2393,0
Santa Bárbara,2393,0
Copan,2393,0
Comayagua,2393,0
Atlántida,2393,0
Colon,2393,0
Cortes,2393,0
Cortes,2393,0
Valle,2394,0
Olancho,2394,0
Cortes,2394,0
Choluteca,2394,0
Comayagua,2394,143
El Paraíso,2394,0
Francisco Morazán,2394,77
El Paraíso,2394,0
Atlántida,2394,0
La Paz,2394,0
Yoro,2394,0
Cortes,2394,116
Yoro,2394,0
Cortes,2394,0
Islas de La Bahía,2394,0
Valle,2394,1
Cortes,2394,0
Cortes,2394,382
Santa Bárbara,2394,0
Copan,2394,0
Comayagua,2394,0
Atlántida,2394,0
Colon,2394,0
Cortes,2394,0
Cortes,2394,0
Valle,2395,0
Olancho,2395,0
Cortes,2395,318
Choluteca,2395,0
Comayagua,2395,0
El Paraíso,2395,1
Francisco Morazán,2395,246
El Paraíso,2395,0
Atlántida,2395,3
La Paz,2395,0
Yoro,2395,0
Cortes,2395,0
Yoro,2395,0
Cortes,2395,0
Islas de La Bahía,2395,0
Valle,2395,0
Cortes,2395,0
Cortes,2395,215
Santa Bárbara,2395,0
Copan,2395,0
Comayagua,2395,8
Atlántida,2395,0
Colon,2395,0
Cortes,2395,433
Cortes,2395,0
Valle,2396,0
Olancho,2396,0
Cortes,2396,0
Choluteca,2396,0
Comayagua,2396,0
El Paraíso,2396,0
Francisco Morazán,2396,83
El Paraíso,2396,0
Atlántida,2396,0
La Paz,2396,0
Yoro,2396,0
Cortes,2396,0
Yoro,2396,0
Cortes,2396,0
Islas de La Bahía,2396,0
Valle,2396,0
Cortes,2396,0
Cortes,2396,11
Santa Bárbara,2396,0
Copan,2396,0
Comayagua,2396,0
Atlántida,2396,0
Colon,2396,0
Cortes,2396,0
Cortes,2396,0
Valle,2399,0
Olancho,2399,0
Cortes,2399,0
Choluteca,2399,0
Comayagua,2399,0
El Paraíso,2399,0
Francisco Morazán,2399,4
El Paraíso,2399,0
Atlántida,2399,0
La Paz,2399,0
Yoro,2399,0
Cortes,2399,0
Yoro,2399,0
Cortes,2399,0
Islas de La Bahía,2399,0
Valle,2399,0
Cortes,2399,0
Cortes,2399,0
Santa Bárbara,2399,0
Copan,2399,0
Comayagua,2399,0
Atlántida,2399,0
Colon,2399,0
Cortes,2399,0
Cortes,2399,0
Valle,2410,0
Olancho,2410,0
Cortes,2410,299
Choluteca,2410,0
Comayagua,2410,0
El Paraíso,2410,0
Francisco Morazán,2410,22
El Paraíso,2410,0
Atlántida,2410,0
La Paz,2410,0
Yoro,2410,0
Cortes,2410,0
Yoro,2410,0
Cortes,2410,0
Islas de La Bahía,2410,0
Valle,2410,0
Cortes,2410,0
Cortes,2410,86
Santa Bárbara,2410,0
Copan,2410,0
Comayagua,2410,0
Atlántida,2410,0
Colon,2410,0
Cortes,2410,0
Cortes,2410,0
Valle,2420,0
Olancho,2420,0
Cortes,2420,0
Choluteca,2420,0
Comayagua,2420,0
El Paraíso,2420,0
Francisco Morazán,2420,3
El Paraíso,2420,0
Atlántida,2420,0
La Paz,2420,0
Yoro,2420,0
Cortes,2420,0
Yoro,2420,0
Cortes,2420,0
Islas de La Bahía,2420,0
Valle,2420,0
Cortes,2420,0
Cortes,2420,3
Santa Bárbara,2420,0
Copan,2420,0
Comayagua,2420,0
Atlántida,2420,0
Colon,2420,0
Cortes,2420,127
Cortes,2420,0
Valle,2431,0
Olancho,2431,0
Cortes,2431,0
Choluteca,2431,0
Comayagua,2431,0
El Paraíso,2431,0
Francisco Morazán,2431,7
El Paraíso,2431,0
Atlántida,2431,0
La Paz,2431,0
Yoro,2431,0
Cortes,2431,0
Yoro,2431,0
Cortes,2431,0
Islas de La Bahía,2431,0
Valle,2431,0
Cortes,2431,0
Cortes,2431,1
Santa Bárbara,2431,0
Copan,2431,0
Comayagua,2431,0
Atlántida,2431,0
Colon,2431,0
Cortes,2431,0
Cortes,2431,0
Valle,2432,0
Olancho,2432,0
Cortes,2432,0
Choluteca,2432,0
Comayagua,2432,0
El Paraíso,2432,0
Francisco Morazán,2432,1
El Paraíso,2432,0
Atlántida,2432,0
La Paz,2432,0
Yoro,2432,0
Cortes,2432,0
Yoro,2432,0
Cortes,2432,0
Islas de La Bahía,2432,0
Valle,2432,0
Cortes,2432,0
Cortes,2432,0
Santa Bárbara,2432,0
Copan,2432,0
Comayagua,2432,0
Atlántida,2432,0
Colon,2432,0
Cortes,2432,0
Cortes,2432,0
Valle,2511,0
Olancho,2511,0
Cortes,2511,0
Choluteca,2511,229
Comayagua,2511,0
El Paraíso,2511,0
Francisco Morazán,2511,207
El Paraíso,2511,0
Atlántida,2511,34
La Paz,2511,18
Yoro,2511,0
Cortes,2511,0
Yoro,2511,33
Cortes,2511,13
Islas de La Bahía,2511,0
Valle,2511,0
Cortes,2511,0
Cortes,2511,1153
Santa Bárbara,2511,0
Copan,2511,118
Comayagua,2511,0
Atlántida,2511,19
Colon,2511,39
Cortes,2511,0
Cortes,2511,0
Valle,2513,0
