codigo,codigo_nuevo,clasificador,nombre_actividad
3040,8,ciiu_rev_4,Fabricación de vehículos militares de combate
484222,9,scian,Autotransporte local de materiales y residuos peligrosos 
484210,9,scian,Servicios de mudanzas 
484121,9,scian,Autotransporte foráneo de productos agrícolas sin refrigeración 
6023,9,ciiu_rev_3,
484231,9,scian,Autotransporte foráneo de materiales para la construcción 
484229,9,scian,Otro autotransporte local de carga especializado 
484111,9,scian,Autotransporte local de productos agrícolas sin refrigeración 
484239,9,scian,Otro autotransporte foráneo de carga especializado 
484129,9,scian,Otro autotransporte foráneo de carga general 
484224,9,scian,Autotransporte local de madera 
484234,9,scian,Autotransporte foráneo de madera 
4923,9,ciiu_rev_4,Transporte de carga por carretera
484232,9,scian,Autotransporte foráneo de materiales y residuos peligrosos 
484233,9,scian,Autotransporte foráneo con refrigeración 
484221,9,scian,Autotransporte local de materiales para la construcción 
484119,9,scian,Otro autotransporte local de carga general 
484223,9,scian,Autotransporte local con refrigeración 
541360,10,scian,Servicios de levantamiento geofísico 
237313,10,scian,Supervisión de construcción de vías de comunicación 
237213,10,scian,Supervisión de división de terrenos y de construcción de obras de urbanización 
237113,10,scian,"Supervisión de construcción de obras para el tratamiento, distribución y suministro de agua, drenaje y riego "
236113,10,scian,Supervisión de edificación residencial 
541330,10,scian,Servicios de ingeniería 
541340,10,scian,Servicios de dibujo 
541370,10,scian,Servicios de elaboración de mapas 
7110,10,ciiu_rev_4,Actividades de arquitectura e ingeniería y actividades conexas de consultoría técnica
237133,10,scian,Supervisión de construcción de obras de generación y conducción de energía eléctrica y de obras para telecomunicaciones 
541350,10,scian,Servicios de inspección de edificios 
236222,10,scian,"Supervisión de edificación de inmuebles comerciales y de servicios, y otras edificaciones no residenciales "
237994,10,scian,Supervisión de construcción de otras obras de ingeniería civil 
236212,10,scian,Supervisión de edificación de naves y plantas industriales 
237123,10,scian,Supervisión de construcción de obras para petróleo y gas 
541310,10,scian,Servicios de arquitectura 
541320,10,scian,Servicios de arquitectura de paisaje y urbanismo 
611171,11,scian,Escuelas del sector privado que combinan diversos niveles de educación 
611631,11,scian,Escuelas de idiomas del sector privado 
611422,11,scian,Escuelas de computación del sector público 
611698,11,scian,Otros servicios educativos proporcionados por el sector privado 
611691,11,scian,Servicios de profesores particulares 
8549,11,ciiu_rev_4,Otros tipos de enseñanza n.c.p.
611511,11,scian,Escuelas del sector privado dedicadas a la enseñanza de oficios (escuelas del sector privado dedicadas a la enseñanza de oficios por correspondencia)
611421,11,scian,Escuelas de computación del sector privado 
611212,11,scian,Escuelas de educación técnica superior del sector público (escuelas de vuelo del sector público)
611211,11,scian,Escuelas de educación técnica superior del sector privado (escuelas de vuelo del sector privado)
611172,11,scian,Escuelas del sector público que combinan diversos niveles de educación 
611432,11,scian,Escuelas para la capacitación de ejecutivos del sector público 
611632,11,scian,Escuelas de idiomas del sector público 
611699,11,scian,Otros servicios educativos proporcionados por el sector público 
8090,11,ciiu_rev_3,
611431,11,scian,Escuelas para la capacitación de ejecutivos del sector privado 
326160,12,scian,Fabricación de botellas de plástico 
326191,12,scian,Fabricación de productos de plástico para el hogar con y sin reforzamiento 
326130,12,scian,Fabricación de laminados de plástico 
326110,12,scian,Fabricación de bolsas y películas de plástico 
326193,12,scian,Fabricación de envases y contenedores de plástico para embalaje con y sin reforzamiento 
326150,12,scian,Fabricación de espumas y productos de uretano 
2109,12,ciiu_rev_3,
314911,12,scian,Confección de costales (confección de sacos y bolsas para embalaje de rafia y propileno)
326220,12,scian,Fabricación de bandas y mangueras de hule y de plástico (fabricación de bandas y mangueras de plástico)
326140,12,scian,Fabricación de espumas y productos de poliestireno 
314120,12,scian,"Confección de cortinas, blancos y similares (confección de cortinas de plástico)"
2220,12,ciiu_rev_4,Fabricación de productos de plástico
326120,12,scian,"Fabricación de tubería y conexiones, y tubos para embalaje "
326199,12,scian,Fabricación de otros productos de plástico sin reforzamiento 
326192,12,scian,Fabricación de autopartes de plástico con y sin reforzamiento 
722519,13,scian,Servicios de preparación de otros alimentos para consumo inmediato 
5610,13,ciiu_rev_4,Actividades de restaurantes y de servicio móvil de comidas
722513,13,scian,Restaurantes con servicio de preparación de antojitos (servicios de preparación de bebidas no alcohólicas en restaurantes con servicio de preparación de antojitos)
722412,13,scian,"Bares, cantinas y similares "
722411,13,scian,"Centros nocturnos, discotecas y similares "
722330,13,scian,Servicios de preparación de alimentos en unidades móviles (servicios de preparación de bebidas para consumo inmediato en unidades móviles)
722515,13,scian,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares (preparación de bebidas no alcohólicas en cafeterías, fuentes de sodas, refresquerías y similares)"
722516,13,scian,Restaurantes de autoservicio 
722518,13,scian,Restaurantes que preparan otro tipo de alimentos para llevar 
722514,13,scian,Restaurantes con servicio de preparación de tacos y tortas (servicios de preparación de bebidas no alcohólicas en restaurantes con servicio de preparación de tortas y tacos)
722511,13,scian,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida (servicios de preparación de bebidas no alcohólicas en restaurantes con servicio de preparación de alimentos a la carta o de comida corrida)
722517,13,scian,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar "
5520,13,ciiu_rev_3,
5630,13,ciiu_rev_4,Actividades de servicio de bebidas
722512,13,scian,Restaurantes con servicio de preparación de pescados y mariscos (servicios de preparación de bebidas no alcohólicas en restaurantes con servicio de preparación de pescados y mariscos)
811114,14,scian,Reparación de transmisiones de automóviles y camiones 
811119,14,scian,Otras reparaciones mecánicas de automóviles y camiones 
811115,14,scian,Reparación de suspensiones de automóviles y camiones 
811122,14,scian,Tapicería de automóviles y camiones 
811113,14,scian,Rectificación de partes de motor de automóviles y camiones 
4520,14,ciiu_rev_4,Mantenimiento y reparación de vehículos automotores
811129,14,scian,Instalación de cristales y otras reparaciones a la carrocería de automóviles y camiones 
811199,14,scian,Otros servicios de reparación y mantenimiento de automóviles y camiones (servicios de verificación vehicular)
811121,14,scian,Hojalatería y pintura de automóviles y camiones 
811191,14,scian,Reparación menor de llantas 
811192,14,scian,Lavado y lubricado de automóviles y camiones 
811116,14,scian,Alineación y balanceo de automóviles y camiones 
811111,14,scian,Reparación mecánica en general de automóviles y camiones 
811112,14,scian,Reparación del sistema eléctrico y electrónico de automóviles y camiones 
7111,15,ciiu_rev_3,
7121,15,ciiu_rev_3,
7129,15,ciiu_rev_3,
532492,15,scian,"Alquiler de maquinaria y equipo para mover, levantar y acomodar materiales "
532493,15,scian,Alquiler de maquinaria y equipo comercial y de servicios 
532491,15,scian,"Alquiler de maquinaria y equipo agropecuario, pesquero y para la industria manufacturera "
7123,15,ciiu_rev_3,
7113,15,ciiu_rev_3,
532411,15,scian,"Alquiler de maquinaria y equipo para construcción, minería y actividades forestales "
532412,15,scian,"Alquiler de equipo de transporte, excepto terrestre "
532420,15,scian,Alquiler de equipo de cómputo y de otras máquinas y mobiliario de oficina 
7730,15,ciiu_rev_4,"Alquiler y arrendamiento de otros tipos de maquinaria, equipo y bienes tangibles"
7122,15,ciiu_rev_3,
7112,15,ciiu_rev_3,
238110,16,scian,Trabajos de cimentaciones 
238990,16,scian,Otros trabajos especializados para la construcción 
236211,16,scian,"Edificación de naves y plantas industriales, excepto la supervisión (construcción de hornos industriales)"
4520,16,ciiu_rev_3,
4390,16,ciiu_rev_4,Otras actividades especializadas de construcción
4530,16,ciiu_rev_3,
4540,16,ciiu_rev_3,
561790,16,scian,"Otros servicios de limpieza (limpieza de chimeneas, ductos de ventilación, aire acondicionado y calefacción, cisternas tinacos, albercas, hornos incineradores, de calentadores de agua, y otros servicios de limpieza n.c.p.*)"
4550,16,ciiu_rev_3,
238311,16,scian,Colocación de muros falsos y aislamiento (aislamiento o revestimiento contra fuego)
4329,16,ciiu_rev_4,Otras instalaciones para obras de construcción
238121,16,scian,Montaje de estructuras de concreto prefabricadas 
238122,16,scian,Montaje de estructuras de acero prefabricadas 
463215,17,scian,Comercio al por menor de bisutería y accesorios de vestir (comercio al por menor por internet de bisutería y accesorios de vestir )
463214,17,scian,"Comercio al por menor de disfraces, trajes típicos y vestidos de novia (comercio al por menor por internet de disfraces, trajes típicos y vestidos de novia)"
463112,17,scian,Comercio al por menor de blancos (comercio al por menor por internet de blancos)
463216,17,scian,Comercio al por menor de ropa de cuero y piel y de otros artículos de estos materiales (comercio al por menor por internet de ropa de cuero y piel y de otros artículos de estos materiales)
5232,17,ciiu_rev_3,
463212,17,scian,Comercio al por menor de ropa de bebé (comercio al por menor por internet de ropa de bebé)
463213,17,scian,Comercio al por menor de lencería (comercio al por menor por internet de lencería)
463211,17,scian,"Comercio al por menor de ropa, excepto de bebé y lencería (comercio al por menor por internet de ropa, excepto de bebé y lencería)"
463218,17,scian,Comercio al por menor de sombreros (comercio al por menor por internet de sombreros)
463310,17,scian,Comercio al por menor de calzado (comercio al por menor por internet de calzado)
4782,17,ciiu_rev_4,"Venta al por menor de productos textiles, prendas de vestir y calzado en puestos de venta y mercados"
463217,17,scian,Comercio al por menor de pañales desechables (comercio al por menor por internet de pañales desechables)
4771,17,ciiu_rev_4,"Venta al por menor de prendas de vestir, calzado y artículos de cuero en comercios especializados"
311921,18,scian,Beneficio del café 
311923,18,scian,Elaboración de café instantáneo 
311512,18,scian,"Elaboración de leche en polvo, condensada y evaporada (elaboración de fórmulas de leche para lactantes y de uso dietético)"
311930,18,scian,"Elaboración de concentrados, polvos, jarabes y esencias de sabor para bebidas (elaboración de concentrados, polvos, jarabes y esencias de sabor para bebidas que no son a base frutas)"
311924,18,scian,Preparación y envasado de té 
311513,18,scian,Elaboración de derivados y fermentos lácteos (elaboración de quesos sintéticos y de imitación)
311992,18,scian,Elaboración de levadura 
311991,18,scian,Elaboración de gelatinas y otros postres en polvo 
311922,18,scian,Elaboración de café tostado y molido destinado a unidades que lo comercializan 
311613,18,scian,"Elaboración de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles (elaboración de extractos y jugos de carne)"
311993,18,scian,"Elaboración de alimentos frescos para consumo inmediato (elaboración de sándwiches y pizzas frescas, flanes, budines, y otros alimentos para consumo inmediato)"
1079,18,ciiu_rev_4,Elaboración de otros productos alimenticios n.c.p.
3693,19,ciiu_rev_3,
339993,19,scian,"Fabricación de escobas, cepillos y similares "
339995,19,scian,Fabricación de ataúdes 
339994,19,scian,Fabricación de velas y veladoras 
1810,19,ciiu_rev_3,
3290,19,ciiu_rev_4,Otras industrias manufactureras n.c.p.
332610,19,scian,"Fabricación de alambre, productos de alambre y resortes (fabricación de cribas de alambre)"
1912,19,ciiu_rev_3,
339940,19,scian,"Fabricación de artículos y accesorios para escritura, pintura, dibujo y actividades de oficina (fabricación de plumas, lápices, sellos metálicos y de goma, cintas para máquina de escribir y para sumadoras)"
332212,19,scian,Fabricación de utensilios de cocina metálicos (fabricación de coladores de uso doméstico)
711510,19,scian,"Artistas, escritores y técnicos independientes (actores, escritores, compositores, músicos, bailarines, magos, acróbatas, pintores, caricaturistas, restauradores de obra de arte y periodistas)"
2211,19,ciiu_rev_3,
611161,20,scian,Escuelas de educación media superior del sector privado 
611141,20,scian,Escuelas de educación secundaria técnica del sector privado 
8022,20,ciiu_rev_3,
611151,20,scian,Escuelas de educación media técnica terminal del sector privado 
611162,20,scian,Escuelas de educación media superior del sector público 
611411,20,scian,Escuelas comerciales y secretariales del sector privado 
611142,20,scian,Escuelas de educación secundaria técnica del sector público 
611412,20,scian,Escuelas comerciales y secretariales del sector público 
611152,20,scian,Escuelas de educación media técnica terminal del sector público 
611181,20,scian,Escuelas del sector privado de educación para necesidades especiales (escuelas del sector privado de enseñanza técnica y profesional para necesidades especiales)
8522,20,ciiu_rev_4,Enseñanza secundaria técnica y vocacional
611512,20,scian,Escuelas del sector público dedicadas a la enseñanza de oficios (escuelas del sector público dedicadas a la enseñanza de oficios por correspondencia)
316999,21,scian,"Fabricación de otros productos de cuero, piel y materiales sucedáneos (fabricación de partes para calzado de cuero y piel)"
315991,21,scian,Confección de sombreros y gorras 
315221,21,scian,Confección en serie de ropa interior y de dormir 
1410,21,ciiu_rev_4,"Fabricación de prendas de vestir, excepto prendas de piel"
315225,21,scian,Confección de prendas de vestir sobre medida 
315222,21,scian,Confección en serie de camisas 
314999,21,scian,Fabricación de banderas y otros productos textiles no clasificados en otra parte (fabricación de pañales de tela)
315229,21,scian,Confección en serie de otra ropa exterior de materiales textiles 
315999,21,scian,Confección de otros accesorios y prendas de vestir no clasificados en otra parte (confección de guantes y mitones)
315224,21,scian,Confección en serie de disfraces y trajes típicos 
315223,21,scian,Confección en serie de uniformes 
621116,22,scian,Clínicas de consultorios médicos del sector público 
621115,22,scian,Clínicas de consultorios médicos del sector privado 
621114,22,scian,Consultorios de medicina especializada del sector público 
621112,22,scian,Consultorios de medicina general del sector público 
621113,22,scian,Consultorios de medicina especializada del sector privado 
8512,22,ciiu_rev_3,
621492,22,scian,"Otros centros del sector público para la atención de pacientes que no requieren hospitalización (servicios de cirugía ambulatoria, diálisis renal y otros servicios médicos sin tratamiento que no requieren hospitalización del sector público n.c.p.*)"
621111,22,scian,Consultorios de medicina general del sector privado 
621212,22,scian,Consultorios dentales del sector público 
8620,22,ciiu_rev_4,Actividades de médicos y odontólogos
621211,22,scian,Consultorios dentales del sector privado 
9219,23,ciiu_rev_3,
711312,23,scian,"Promotores del sector público de espectáculos artísticos, culturales, deportivos y similares que cuentan con instalaciones para presentarlos (promotores y organizadores de ferias que cuentan con instalaciones para presentarlas del sector público)"
713113,23,scian,Parques acuáticos y balnearios del sector privado (balnearios del sector privado)
713991,23,scian,Billares 
711311,23,scian,"Promotores del sector privado de espectáculos artísticos, culturales, deportivos y similares que cuentan con instalaciones para presentarlos (promotores y organizadores de ferias que cuentan con instalaciones para presentarlas del sector privado)"
711192,23,scian,Otras compañías y grupos de espectáculos artísticos del sector público (espectáculos de carnavales del sector público)
711191,23,scian,Otras compañías y grupos de espectáculos artísticos del sector privado (espectáculos de carnavales del sector privado)
713930,23,scian,Marinas turísticas 
9249,23,ciiu_rev_3,
713120,23,scian,Casas de juegos electrónicos 
9329,23,ciiu_rev_4,Otras actividades de esparcimiento y recreativas n.c.p.
111211,24,scian,Cultivo de jitomate o tomate rojo 
111214,24,scian,Cultivo de melón 
111217,24,scian,Cultivo de calabaza 
111213,24,scian,Cultivo de cebolla 
111215,24,scian,Cultivo de tomate verde 
113,24,ciiu_rev_4,"Cultivo de hortalizas y melones, raíces y tubérculos"
111411,24,scian,Cultivo de jitomate en invernaderos y otras estructuras agrícolas protegidas 
111416,24,scian,Cultivo de pepino en invernaderos y otras estructuras agrícolas protegidas 
111218,24,scian,Cultivo de sandía 
111216,24,scian,Cultivo de papa 
990,25,ciiu_rev_4,Actividades de apoyo para otras actividades de explotación de minas y canteras
1310,25,ciiu_rev_3,
213119,25,scian,Otros servicios relacionados con la minería (remoción de minerales en escombreras y preparación de terreno para la minería)
1422,25,ciiu_rev_3,
1429,25,ciiu_rev_3,
1421,25,ciiu_rev_3,
1200,25,ciiu_rev_3,
1410,25,ciiu_rev_3,
1030,25,ciiu_rev_3,
1320,25,ciiu_rev_3,
221111,26,scian,Generación de electricidad a partir de combustibles fósiles 
221122,26,scian,Distribución de energía eléctrica 
4010,26,ciiu_rev_3,
221113,26,scian,Generación de electricidad a partir de energía solar 
221119,26,scian,Generación de electricidad a partir de otro tipo de energía 
221112,26,scian,Generación de electricidad a partir de energía hidráulica 
221114,26,scian,Generación de electricidad a partir de energía eólica 
221121,26,scian,Transmisión de energía eléctrica 
221123,26,scian,Comercialización de energía eléctrica 
3510,26,ciiu_rev_4,"Generación, transmisión y distribución de energía eléctrica"
485210,27,scian,Transporte colectivo foráneo de pasajeros de ruta fija 
6022,27,ciiu_rev_3,
6021,27,ciiu_rev_3,
485990,27,scian,Otro transporte terrestre de pasajeros 
485312,27,scian,Transporte de pasajeros en taxis de ruleteo (transporte de pasajeros en taxis de ruleteo)
485410,27,scian,Transporte escolar y de personal 
485510,27,scian,Alquiler de autobuses con chofer 
713920,27,scian,Pistas para esquiar (pistas para esquiar)
485320,27,scian,Alquiler de automóviles con chofer 
4922,27,ciiu_rev_4,Otras actividades de transporte por vía terrestre
488210,28,scian,Servicios relacionados con el transporte por ferrocarril (servicios de limpieza exterior de ferrocarriles)
238222,28,scian,Instalaciones de sistemas centrales de aire acondicionado y calefacción (mantenimiento de calderas de sistemas de aire acondicionado)
561710,28,scian,Servicios de control y exterminación de plagas 
562122,28,scian,Recolección de residuos no peligrosos por el sector público (barrido urbano por el sector público)
3811,28,ciiu_rev_4,Recolección de desechos no peligrosos
562121,28,scian,Recolección de residuos no peligrosos por el sector privado (barrido urbano por el sector privado)
7493,28,ciiu_rev_3,
488390,28,scian,Otros servicios relacionados con el transporte por agua (servicios de limpieza exterior de embarcaciones)
9000,28,ciiu_rev_3,
8129,28,ciiu_rev_4,Otras actividades de limpieza de edificios y de instalaciones industriales
711121,29,scian,Compañías de danza del sector privado 
711112,29,scian,Compañías de teatro del sector público 
711132,29,scian,Grupos musicales del sector público 
711122,29,scian,Compañías de danza del sector público 
9220,29,ciiu_rev_3,
711131,29,scian,Cantantes y grupos musicales del sector privado 
711320,29,scian,"Promotores de espectáculos artísticos, culturales, deportivos y similares que no cuentan con instalaciones para presentarlos (promotores y organizadores de ferias que no cuentan con instalaciones para presentarlas)"
711111,29,scian,Compañías de teatro del sector privado 
9000,29,ciiu_rev_4,"Actividades creativas, artísticas y de entretenimiento"
9214,29,ciiu_rev_3,
114111,30,scian,Pesca de camarón (pesca de camarón en agua dulce)
501,30,ciiu_rev_3,
311,30,ciiu_rev_4,Pesca marítima
1020,30,ciiu_rev_4,"Elaboración y conservación de pescado, crustáceos y moluscos"
114112,30,scian,Pesca de túnidos 
114119,30,scian,"Pesca y captura de otros peces, crustáceos, moluscos y otras especies (pesca y captura de guachinango, mojarra, robalo, calamar, pulpo, langosta, langostino, ostión, abulón, escualos, jaiba, acamaya, algas y otras especies acuáticas de agua dulce n.c.p.*)"
311710,30,scian,Preparación y envasado de pescados y mariscos (elaboración de sopas de pescados y mariscos)
114113,30,scian,Pesca de sardina y anchoveta 
312,30,ciiu_rev_4,Pesca de agua dulce
891,31,ciiu_rev_4,Extracción de minerales para la fabricación de abonos y productos químicos
212395,31,scian,Minería de fluorita 
892,31,ciiu_rev_4,Extracción de turba
212397,31,scian,Minería de azufre 
212311,31,scian,Minería de piedra caliza (minería de marga)
212394,31,scian,Minería de roca fosfórica 
212393,31,scian,Minería de barita 
212398,31,scian,Minería de minerales no metálicos para productos químicos 
212399,31,scian,"Minería de otros minerales no metálicos (minería de asbesto, gemas minerales, calcita, talco blanco, y otros minerales no metálicos n.c.p.*)"
313111,32,scian,"Preparación e hilado de fibras duras naturales (tejido de tapetes, petates, cestos, canastos, sombreros, bolsos de mano, cuerdas, costales y artículos decorativos de palma y de fibras duras similares preparadas compradas)"
1629,32,ciiu_rev_4,"Fabricación de otros productos de madera; fabricación de artículos de corcho, paja y materiales trenzables"
339950,32,scian,Fabricación de anuncios y señalamientos (fabricación de anuncios y señalamientos luminosos)
321991,32,scian,"Fabricación de productos de materiales trenzables, excepto palma "
321992,32,scian,Fabricación de artículos y utensilios de madera para el hogar 
1623,32,ciiu_rev_4,Fabricación de recipientes de madera
321920,32,scian,Fabricación de productos para embalaje y envases de madera (fabricación de estuches de madera para embalaje)
321111,32,scian,Aserraderos integrados (fabricación de productos de madera de uso industrial y doméstico en aserraderos integrados)
321993,32,scian,Fabricación de productos de madera de uso industrial 
327211,33,scian,Fabricación de vidrio 
327219,33,scian,Fabricación de otros productos de vidrio 
327213,33,scian,Fabricación de envases y ampolletas de vidrio 
327999,33,scian,"Fabricación de otros productos a base de minerales no metálicos (fabricación de piedras preciosas, semipreciosas y sintéticas para joyería)"
327214,33,scian,Fabricación de fibra de vidrio 
327212,33,scian,Fabricación de espejos 
327216,33,scian,Fabricación de artículos de vidrio de uso industrial y comercial 
2310,33,ciiu_rev_4,Fabricación de vidrio y productos de vidrio
327215,33,scian,Fabricación de artículos de vidrio de uso doméstico 
2812,34,ciiu_rev_3,
2811,34,ciiu_rev_3,
2899,34,ciiu_rev_3,
2892,34,ciiu_rev_3,
2893,34,ciiu_rev_3,
811499,34,scian,"Reparación y mantenimiento de otros artículos para el hogar y personales (reparación y mantenimiento de persianas, aparatos no eléctricos, instrumentos musicales, joyas, paraguas, sombreros, y otros artículos para el hogar y personales n.c.p.*)"
3420,34,ciiu_rev_3,
3311,34,ciiu_rev_4,Reparación de productos elaborados de metal
2927,34,ciiu_rev_3,
238190,35,scian,Otros trabajos en exteriores 
238390,35,scian,Otros trabajos de acabados en edificaciones (impermeabilización)
238350,35,scian,Realización de trabajos de carpintería en el lugar de la construcción 
238312,35,scian,"Trabajos de enyesado, empastado y tiroleado "
238340,35,scian,Colocación de pisos cerámicos y azulejos 
238130,35,scian,Trabajos de albañilería 
238320,35,scian,Trabajos de pintura y otros cubrimientos de paredes 
4330,35,ciiu_rev_4,Terminación y acabado de edificios
238330,35,scian,Colocación de pisos flexibles y de madera 
531112,36,scian,Alquiler sin intermediación de viviendas no amuebladas 
531113,36,scian,Alquiler sin intermediación de salones para fiestas y convenciones 
531114,36,scian,Alquiler sin intermediación de oficinas y locales comerciales 
531116,36,scian,Alquiler sin intermediación de edificios industriales dentro de un parque industrial 
7010,36,ciiu_rev_3,
531119,36,scian,Alquiler sin intermediación de otros bienes raíces 
531115,36,scian,"Alquiler sin intermediación de teatros, estadios, auditorios y similares "
531111,36,scian,Alquiler sin intermediación de viviendas amuebladas 
6810,36,ciiu_rev_4,Actividades inmobiliarias realizadas con bienes propios o arrendados
541890,37,scian,Servicios de rotulación y otros servicios de publicidad 
541830,37,scian,Agencias de compra de medios a petición del cliente 
7430,37,ciiu_rev_3,
541870,37,scian,Distribución de material publicitario 
541850,37,scian,Agencias de anuncios publicitarios 
541860,37,scian,Agencias de correo directo 
541810,37,scian,Agencias de publicidad 
7310,37,ciiu_rev_4,Publicidad
541840,37,scian,Agencias de representación de medios 
212232,38,scian,Minería de plomo y zinc 
212299,38,scian,Minería de otros minerales metálicos 
212292,38,scian,Minería de mercurio y antimonio 
729,38,ciiu_rev_4,Extracción de otros minerales metalíferos no ferrosos
212221,38,scian,Minería de oro 
212291,38,scian,Minería de manganeso 
212222,38,scian,Minería de plata 
212231,38,scian,Minería de cobre 
311820,39,scian,Elaboración de galletas y pastas para sopa (elaboración de pastas para sopa)
311212,39,scian,Elaboración de harina de trigo 
311213,39,scian,Elaboración de harina de maíz 
311211,39,scian,Beneficio del arroz 
311214,39,scian,"Elaboración de harina de otros productos agrícolas (elaboración de harina de arroz, avena, cebada, frijol, soya y de otros productos agrícolas n.c.p.*)"
1061,39,ciiu_rev_4,Elaboración de productos de molienda
1531,39,ciiu_rev_3,
311230,39,scian,Elaboración de cereales para el desayuno 
312143,40,scian,Obtención de alcohol etílico potable 
325999,40,scian,Fabricación de otros productos químicos (empacado de productos en aerosol)
2411,40,ciiu_rev_3,
1551,40,ciiu_rev_3,
325120,40,scian,Fabricación de gases industriales 
325130,40,scian,Fabricación de pigmentos y colorantes sintéticos 
325180,40,scian,Fabricación de otros productos químicos básicos inorgánicos (fabricación de cloruro amónico)
2011,40,ciiu_rev_4,Fabricación de sustancias químicas básicas
3240,41,ciiu_rev_4,Fabricación de juegos y juguetes
2640,41,ciiu_rev_4,Fabricación de aparatos electrónicos de consumo
339930,41,scian,Fabricación de juguetes (fabricación de juegos y juguetes)
3694,41,ciiu_rev_3,
339920,41,scian,Fabricación de artículos deportivos (fabricación de mesas de billar)
334310,41,scian,Fabricación de equipo de audio y de video 
3230,41,ciiu_rev_4,Fabricación de artículos de deporte
1920,41,ciiu_rev_3,
327121,42,scian,Fabricación de ladrillos no refractarios (fabricación de ladrillos de adobe)
327330,42,scian,Fabricación de tubos y bloques de cemento y concreto 
327310,42,scian,Fabricación de cemento y productos a base de cemento en plantas integradas (fabricación de productos a base de cemento)
327320,42,scian,Fabricación de concreto 
2395,42,ciiu_rev_4,"Fabricación de artículos de hormigón, cemento y yeso"
2695,42,ciiu_rev_3,
327399,42,scian,Fabricación de otros productos de cemento y concreto 
327391,42,scian,Fabricación de productos preesforzados de concreto 
481112,43,scian,Transporte aéreo regular en líneas aéreas extranjeras (transporte aéreo de carga con horario regular en líneas aéreas extranjeras)
5110,43,ciiu_rev_4,Transporte de pasajeros por vía aérea
481111,43,scian,Transporte aéreo regular en líneas aéreas nacionales (transporte aéreo de carga con horario regular en líneas aéreas nacionales)
6220,43,ciiu_rev_3,
6210,43,ciiu_rev_3,
487990,43,scian,Otro transporte turístico (transporte aéreo turístico y globos aerostáticos y dirigibles)
481210,43,scian,Transporte aéreo no regular (transporte aéreo no regular de carga)
5120,43,ciiu_rev_4,Transporte de carga por vía aérea
622111,44,scian,Hospitales generales del sector privado 
622311,44,scian,Hospitales del sector privado de otras especialidades médicas 
622112,44,scian,Hospitales generales del sector público 
8511,44,ciiu_rev_3,
8610,44,ciiu_rev_4,Actividades de hospitales
622211,44,scian,Hospitales psiquiátricos y para el tratamiento por adicción del sector privado 
622312,44,scian,Hospitales del sector público de otras especialidades médicas 
622212,44,scian,Hospitales psiquiátricos y para el tratamiento por adicción del sector público 
713999,45,scian,Otros servicios recreativos prestados por el sector público (operadores ferias de juegos mecánicos del sector público)
711211,45,scian,Deportistas profesionales (deportistas profesionales)
711212,45,scian,Equipos deportivos profesionales 
9312,45,ciiu_rev_4,Actividades de clubes deportivos
9241,45,ciiu_rev_3,
9319,45,ciiu_rev_4,Otras actividades deportivas
713998,45,scian,Otros servicios recreativos prestados por el sector privado (salones de baile sin venta de bebidas alcohólicas y operadores de ferias de juegos mecánicos del sector privado)
713992,45,scian,Clubes o ligas de aficionados 
713942,46,scian,Clubes deportivos del sector público 
813140,46,scian,Asociaciones regulatorias de actividades recreativas 
713910,46,scian,Campos de golf 
713943,46,scian,Centros de acondicionamiento físico del sector privado 
713950,46,scian,Boliches 
713941,46,scian,Clubes deportivos del sector privado 
9311,46,ciiu_rev_4,Gestión de instalaciones deportivas
713944,46,scian,Centros de acondicionamiento físico del sector público 
112311,47,scian,Explotación de gallinas para la producción de huevo fértil 
112312,47,scian,Explotación de gallinas para la producción de huevo para plato 
112330,47,scian,Explotación de guajolotes o pavos 
112340,47,scian,Producción de aves en incubadora 
112320,47,scian,Explotación de pollos para la producción de carne 
112390,47,scian,"Explotación de otras aves para producción de carne y huevo (explotación de avestruces, codornices, faisanes, palomas y emúes, y otras aves para la producción de carne y huevo n.c.p.*)"
146,47,ciiu_rev_4,Cría de aves de corral
2320,48,ciiu_rev_3,
1920,48,ciiu_rev_4,Fabricación de productos de la refinación del petróleo
325110,48,scian,"Fabricación de petroquímicos básicos del gas natural y del petróleo refinado (fabricación de petroquímicos básicos como hidrocarburos cíclicos y acíclicos de gas natural, hidrocarburos líquidos y del petróleo refinado)"
1020,48,ciiu_rev_3,
324191,48,scian,Fabricación de aceites y grasas lubricantes 
324110,48,scian,Refinación de petróleo 
1010,48,ciiu_rev_3,
212321,49,scian,Minería de arena y grava para la construcción 
212325,49,scian,Minería de caolín 
212329,49,scian,Minería de otras arcillas y de otros minerales refractarios 
212392,49,scian,Minería de piedra de yeso 
810,49,ciiu_rev_4,"Extracción de piedra de cantera, arena y arcilla"
212322,49,scian,Minería de tezontle y tepetate 
212312,49,scian,Minería de mármol 
311423,50,scian,"Conservación de guisos y otros alimentos preparados por procesos distintos a la congelación (elaboración de salsas, moles, alimentos colados y picados para bebé, y de concentrados para caldos y sopas)"
1512,50,ciiu_rev_3,
311412,50,scian,Congelación de guisos y otros alimentos preparados (elaboración de sopas congeladas)
