codigo,codigo_nuevo,clasificador,nombre_actividad
3315,38,ciiu_rev_4,"Reparación de equipo de transporte, excepto vehículos automotores"
488320,39,naics_2022,Marine Cargo Handling
8129,39,ciiu_rev_4,Otras actividades de limpieza de edificios y de instalaciones industriales
561710,39,naics_2022,Exterminating and Pest Control Services
488210,39,naics_2022,Support Activities for Rail Transportation
488490,39,naics_2022,Other Support Activities for Road Transportation
5224,39,ciiu_rev_4,Manipulación de la carga
488119,39,naics_2022,Other Airport Operations
238340,40,naics_2022,Tile and Terrazzo Contractors
238330,40,naics_2022,Flooring Contractors
4330,40,ciiu_rev_4,Terminación y acabado de edificios
238320,40,naics_2022,Painting and Wall Covering Contractors
238390,40,naics_2022,Other Building Finishing Contractors
238350,40,naics_2022,Finish Carpentry Contractors
238150,40,naics_2022,Glass and Glazing Contractors
811111,41,naics_2022,General Automotive Repair
811122,41,naics_2022,Automotive Glass Replacement Shops 
811191,41,naics_2022,Automotive Oil Change and Lubrication Shops
811192,41,naics_2022,Car Washes 
811198,41,naics_2022,All Other Automotive Repair and Maintenance
811114,41,naics_2022,Specialized Automotive Repair
4520,41,ciiu_rev_4,Mantenimiento y reparación de vehículos automotores
423620,42,naics_2022,"Household Appliances, Electric Housewares, and Consumer Electronics Merchant Wholesalers "
424920,42,naics_2022,"Book, Periodical, and Newspaper Merchant Wholesalers"
423920,42,naics_2022,Toy and Hobby Goods and Supplies Merchant Wholesalers
424120,42,naics_2022,Stationery and Office Supplies Merchant Wholesalers 
4649,42,ciiu_rev_4,Venta al por mayor de otros enseres domésticos
423460,42,naics_2022,Ophthalmic Goods Merchant Wholesalers
424210,42,naics_2022,Drugs and Druggists' Sundries Merchant Wholesalers 
484110,43,naics_2022,"General Freight Trucking, Local"
484230,43,naics_2022,"Specialized Freight (except Used Goods) Trucking, Long-Distance"
484210,43,naics_2022,Used Household and Office Goods Moving
484121,43,naics_2022,"General Freight Trucking, Long-Distance, Truckload"
484122,43,naics_2022,"General Freight Trucking, Long-Distance, Less Than Truckload"
484220,43,naics_2022,"Specialized Freight (except Used Goods) Trucking, Local"
4923,43,ciiu_rev_4,Transporte de carga por carretera
711410,44,naics_2022,"Agents and Managers for Artists, Athletes, Entertainers, and Other Public Figures"
541620,44,naics_2022,Environmental Consulting Services
541930,44,naics_2022,Translation and Interpretation Services
7490,44,ciiu_rev_4,"Otras actividades profesionales, científicas y técnicas n.c.p."
541690,44,naics_2022,Other Scientific and Technical Consulting Services
541618,44,naics_2022,Other Management Consulting Services
541614,44,naics_2022,"Process, Physical Distribution, and Logistics Consulting Services"
621493,45,naics_2022,Freestanding Ambulatory Surgical and Emergency Centers
621210,45,naics_2022,Offices of Dentists
621111,45,naics_2022,Offices of Physicians (except Mental Health Specialists)
621491,45,naics_2022,HMO Medical Centers
621498,45,naics_2022,All Other Outpatient Care Centers
621112,45,naics_2022,"Offices of Physicians, Mental Health Specialists"
8620,45,ciiu_rev_4,Actividades de médicos y odontólogos
112310,46,naics_2022,Chicken Egg Production
112320,46,naics_2022,Broilers and Other Meat Type Chicken Production
112340,46,naics_2022,Poultry Hatcheries
112330,46,naics_2022,Turkey Production
112390,46,naics_2022,Other Poultry Production
146,46,ciiu_rev_4,Cría de aves de corral
2219,47,ciiu_rev_4,Fabricación de otros productos de caucho
315990,47,naics_2022,Apparel Accessories and Other Apparel Manufacturing
326291,47,naics_2022,Rubber Product Manufacturing for Mechanical Use
326299,47,naics_2022,All Other Rubber Product Manufacturing
326211,47,naics_2022,Tire Manufacturing (except Retreading)
313320,47,naics_2022,Fabric Coating Mills
325612,48,naics_2022,Polish and Other Sanitation Good Manufacturing
325613,48,naics_2022,Surface Active Agent Manufacturing
332993,48,naics_2022,Ammunition (except Small Arms) Manufacturing
2029,48,ciiu_rev_4,Fabricación de otros productos químicos n.c.p.
325520,48,naics_2022,Adhesive Manufacturing
325920,48,naics_2022,Explosives Manufacturing
327213,49,naics_2022,Glass Container Manufacturing
2310,49,ciiu_rev_4,Fabricación de vidrio y productos de vidrio
327211,49,naics_2022,Flat Glass Manufacturing
327215,49,naics_2022,Glass Product Manufacturing Made of Purchased Glass
327212,49,naics_2022,Other Pressed and Blown Glass and Glassware Manufacturing
327993,49,naics_2022,Mineral Wool Manufacturing
327390,50,naics_2022,Other Concrete Product Manufacturing
327999,50,naics_2022,All Other Miscellaneous Nonmetallic Mineral Product Manufacturing
2395,50,ciiu_rev_4,"Fabricación de artículos de hormigón, cemento y yeso"
327320,50,naics_2022,Ready-Mix Concrete Manufacturing
327332,50,naics_2022,Concrete Pipe Manufacturing
327331,50,naics_2022,Concrete Block and Brick Manufacturing
2420,51,ciiu_rev_4,Fabricación de metales preciosos básicos y de otros metales no ferrosos
331315,51,naics_2022,"Aluminum Sheet, Plate, and Foil Manufacturing"
331410,51,naics_2022,Nonferrous Metal (except Aluminum) Smelting and Refining
331314,51,naics_2022,Secondary Smelting and Alloying of Aluminum
331492,51,naics_2022,"Secondary Smelting, Refining, and Alloying of Nonferrous Metal (except Copper and Aluminum)"
331313,51,naics_2022,Alumina Refining and Primary Aluminum Production 
336370,52,naics_2022,Motor Vehicle Metal Stamping
2591,52,ciiu_rev_4,"Forja, prensado, estampado y laminado de metales; pulvimetalurgia"
332117,52,naics_2022,Powder Metallurgy Part Manufacturing
332112,52,naics_2022,Nonferrous Forging
332111,52,naics_2022,Iron and Steel Forging
332114,52,naics_2022,Custom Roll Forming
236116,53,naics_2022,New Multifamily Housing Construction (except For-Sale Builders)
236115,53,naics_2022,New Single-Family Housing Construction (except For-Sale Builders)
4100,53,ciiu_rev_4,Construcción de edificios
236117,53,naics_2022,New Housing For-Sale Builders
236220,53,naics_2022,Commercial and Institutional Building Construction
236118,53,naics_2022,Residential Remodelers
812990,54,naics_2022,All Other Personal Services
517810,54,naics_2022,All Other Telecommunications
517410,54,naics_2022,Satellite Telecommunications
6190,54,ciiu_rev_4,Otras actividades de telecomunicaciones
517121,54,naics_2022,Telecommunications Resellers
517122,54,naics_2022,Agents for Wireless Telecommunications Services
525120,55,naics_2022,Health and Welfare Funds
525990,55,naics_2022,Other Financial Vehicles
525910,55,naics_2022,Open-End Investment Funds
525920,55,naics_2022,"Trusts, Estates, and Agency Accounts"
525190,55,naics_2022,Other Insurance Funds
6430,55,ciiu_rev_4,Fondos y sociedades de inversión y entidades financieras similares
6810,56,ciiu_rev_4,Actividades inmobiliarias realizadas con bienes propios o arrendados
531110,56,naics_2022,Lessors of Residential Buildings and Dwellings
531120,56,naics_2022,Lessors of Nonresidential Buildings (except Miniwarehouses)
531190,56,naics_2022,Lessors of Other Real Estate Property
531130,56,naics_2022,Lessors of Miniwarehouses and Self-Storage Units
523910,56,naics_2022,Miscellaneous Intermediation
531311,57,naics_2022,Residential Property Managers
531320,57,naics_2022,Offices of Real Estate Appraisers
531210,57,naics_2022,Offices of Real Estate Agents and Brokers
6820,57,ciiu_rev_4,Actividades inmobiliarias realizadas a cambio de una retribución o por contrato
531390,57,naics_2022,Other Activities Related to Real Estate
531312,57,naics_2022,Nonresidential Property Managers
541990,58,naics_2022,"All Other Professional, Scientific, and Technical Services"
541191,58,naics_2022,Title Abstract and Settlement Offices
6910,58,ciiu_rev_4,Actividades jurídicas
541199,58,naics_2022,All Other Legal Services
541120,58,naics_2022,Offices of Notaries
541110,58,naics_2022,Offices of Lawyers
532281,59,naics_2022,Formal Wear and Costume Rental
532283,59,naics_2022,Home Health Equipment Rental
532210,59,naics_2022,Consumer Electronics and Appliances Rental
532289,59,naics_2022,All Other Consumer Goods Rental
7729,59,ciiu_rev_4,Alquiler y arrendamiento de otros efectos personales y enseres domésticos
532310,59,naics_2022,General Rental Centers
713930,60,naics_2022,Marinas
713120,60,naics_2022,Amusement Arcades
711310,60,naics_2022,"Promoters of Performing Arts, Sports, and Similar Events with Facilities"
9329,60,ciiu_rev_4,Otras actividades de esparcimiento y recreativas n.c.p.
711190,60,naics_2022,Other Performing Arts Companies
713990,60,naics_2022,All Other Amusement and Recreation Industries
611692,61,naics_2022,Automobile Driving Schools
611430,61,naics_2022,Professional and Management Development Training
611512,61,naics_2022,Flight Training
611630,61,naics_2022,Language Schools
8549,61,ciiu_rev_4,Otros tipos de enseñanza n.c.p.
611420,61,naics_2022,Computer Training
812320,62,naics_2022,Drycleaning and Laundry Services (except Coin-Operated)
812331,62,naics_2022,Linen Supply
561740,62,naics_2022,Carpet and Upholstery Cleaning Services
812310,62,naics_2022,Coin-Operated Laundries and Drycleaners
812332,62,naics_2022,Industrial Launderers
9601,62,ciiu_rev_4,"Lavado y limpieza, incluida la limpieza en seco, de productos textiles y de piel"
112130,63,naics_2022,Dual-Purpose Cattle Ranching and Farming
112111,63,naics_2022,Beef Cattle Ranching and Farming
112112,63,naics_2022,Cattle Feedlots
112120,63,naics_2022,Dairy Cattle and Milk Production
141,63,ciiu_rev_4,Cría de ganado bovino y búfalos
161,64,ciiu_rev_4,Actividades de apoyo a la agricultura
115115,64,naics_2022,Farm Labor Contractors and Crew Leaders
115116,64,naics_2022,Farm Management Services
115112,64,naics_2022,"Soil Preparation, Planting, and Cultivating"
115113,64,naics_2022,"Crop Harvesting, Primarily by Machine"
112512,65,naics_2022,Shellfish Farming
321,65,ciiu_rev_4,Acuicultura marina
322,65,ciiu_rev_4,Acuicultura de agua dulce
112511,65,naics_2022,Finfish Farming and Fish Hatcheries
112519,65,naics_2022,Other Aquaculture
311221,66,naics_2022,Wet Corn Milling and Starch Manufacturing
1040,66,ciiu_rev_4,Elaboración de aceites y grasas de origen vegetal y animal
1062,66,ciiu_rev_4,Elaboración de almidones y productos derivados del almidón
311225,66,naics_2022,Fats and Oils Refining and Blending
311224,66,naics_2022,Soybean and Other Oilseed Processing
311412,67,naics_2022,Frozen Specialty Food Manufacturing
1075,67,ciiu_rev_4,Elaboración de comidas y platos preparados
311422,67,naics_2022,Specialty Canning
1074,67,ciiu_rev_4,"Elaboración de macarrones, fideos, alcuzcuz y productos farináceos similares"
311824,67,naics_2022,"Dry Pasta, Dough, and Flour Mixes Manufacturing from Purchased Flour"
324199,68,naics_2022,All Other Petroleum and Coal Products Manufacturing
325110,68,naics_2022,Petrochemical Manufacturing
1920,68,ciiu_rev_4,Fabricación de productos de la refinación del petróleo
324110,68,naics_2022,Petroleum Refineries
324191,68,naics_2022,Petroleum Lubricating Oil and Grease Manufacturing
322230,69,naics_2022,Stationery Product Manufacturing
322291,69,naics_2022,Sanitary Paper Product Manufacturing
322130,69,naics_2022,Paperboard Mills
332992,69,naics_2022,Small Arms Ammunition Manufacturing
1709,69,ciiu_rev_4,Fabricación de otros artículos de papel y cartón
561439,70,naics_2022,Other Business Service Centers (including Copy Shops)
8219,70,ciiu_rev_4,"Fotocopiado, preparación de documentos y otras actividades especializadas de apoyo de oficina"
561431,70,naics_2022,Private Mail Centers
561410,70,naics_2022,Document Preparation Services
323111,70,naics_2022,Commercial Printing (except Screen and Books)
325130,71,naics_2022,Synthetic Dye and Pigment Manufacturing
325193,71,naics_2022,Ethyl Alcohol Manufacturing
325998,71,naics_2022,All Other Miscellaneous Chemical Product and Preparation Manufacturing
2011,71,ciiu_rev_4,Fabricación de sustancias químicas básicas
325120,71,naics_2022,Industrial Gas Manufacturing
325311,72,naics_2022,Nitrogenous Fertilizer Manufacturing
325314,72,naics_2022,Fertilizer (Mixing Only) Manufacturing
325180,72,naics_2022,Other Basic Inorganic Chemical Manufacturing
2012,72,ciiu_rev_4,Fabricación de abonos y compuestos de nitrógeno
325312,72,naics_2022,Phosphatic Fertilizer Manufacturing
3240,73,ciiu_rev_4,Fabricación de juegos y juguetes
339930,73,naics_2022,"Doll, Toy, and Game Manufacturing"
3092,73,ciiu_rev_4,Fabricación de bicicletas y vehículos de transporte para personas con discapacidad física
3230,73,ciiu_rev_4,Fabricación de artículos de deporte
339920,73,naics_2022,Sporting and Athletic Goods Manufacturing
335312,74,naics_2022,Motor and Generator Manufacturing
2710,74,ciiu_rev_4,"Fabricación de motores, generadores y transformadores eléctricos y aparatos de distribución y control de la energía eléctrica"
335311,74,naics_2022,"Power, Distribution, and Specialty Transformer Manufacturing"
335313,74,naics_2022,Switchgear and Switchboard Apparatus Manufacturing
335314,74,naics_2022,Relay and Industrial Control Manufacturing
9512,75,ciiu_rev_4,Reparación de equipo de comunicaciones
9511,75,ciiu_rev_4,Reparación de ordenadores (computadoras) y equipo periférico
9521,75,ciiu_rev_4,Reparación de aparatos electrónicos de consumo
3313,75,ciiu_rev_4,Reparación de equipo electrónico y óptico
811210,75,naics_2022,Electronic and Precision Equipment Repair and Maintenance
562219,76,naics_2022,Other Nonhazardous Waste Treatment and Disposal
562213,76,naics_2022,Solid Waste Combustors and Incinerators
3821,76,ciiu_rev_4,Tratamiento y eliminación de desechos no peligrosos
325315,76,naics_2022,Compost Manufacturing
562212,76,naics_2022,Solid Waste Landfill
424930,77,naics_2022,"Flower, Nursery Stock, and Florists' Supplies Merchant Wholesalers"
424520,77,naics_2022,Livestock Merchant Wholesalers
424510,77,naics_2022,Grain and Field Bean Merchant Wholesalers
424990,77,naics_2022,Other Miscellaneous Nondurable Goods Merchant Wholesalers
4620,77,ciiu_rev_4,Venta al por mayor de materias primas agropecuarias y animales vivos
485111,78,naics_2022,Mixed Mode Transit Systems
485112,78,naics_2022,Commuter Rail Systems
485119,78,naics_2022,Other Urban Transit Systems
4921,78,ciiu_rev_4,Transporte urbano y suburbano de pasajeros por vía terrestre
485113,78,naics_2022,Bus and Other Motor Vehicle Transit Systems
481111,79,naics_2022,Scheduled Passenger Air Transportation
481211,79,naics_2022,Nonscheduled Chartered Passenger Air Transportation
481219,79,naics_2022,Other Nonscheduled Air Transportation
487990,79,naics_2022,"Scenic and Sightseeing Transportation, Other"
5110,79,ciiu_rev_4,Transporte de pasajeros por vía aérea
486910,80,naics_2022,Pipeline Transportation of Refined Petroleum Products
486110,80,naics_2022,Pipeline Transportation of Crude Oil
486990,80,naics_2022,All Other Pipeline Transportation
4930,80,ciiu_rev_4,Transporte por tuberías
486210,80,naics_2022,Pipeline Transportation of Natural Gas
493190,81,naics_2022,Other Warehousing and Storage
493130,81,naics_2022,Farm Product Warehousing and Storage
493120,81,naics_2022,Refrigerated Warehousing and Storage
5210,81,ciiu_rev_4,Almacenamiento y depósito
493110,81,naics_2022,General Warehousing and Storage
722515,82,naics_2022,Snack and Nonalcoholic Beverage Bars 
722514,82,naics_2022,"Cafeterias, Grill Buffets, and Buffets "
722513,82,naics_2022,Limited-Service Restaurants 
5610,82,ciiu_rev_4,Actividades de restaurantes y de servicio móvil de comidas
722511,82,naics_2022,Full-Service Restaurants 
512230,83,naics_2022,Music Publishers
512250,83,naics_2022,Record Production and Distribution
512240,83,naics_2022,Sound Recording Studios
512290,83,naics_2022,Other Sound Recording Industries
5920,83,ciiu_rev_4,Actividades de grabación de sonido y edición de música
516210,84,naics_2022,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers"
6391,84,ciiu_rev_4,Actividades de agencias de noticias
6020,84,ciiu_rev_4,Programación y transmisiones de televisión
6110,84,ciiu_rev_4,Actividades de telecomunicaciones alámbricas
6010,84,ciiu_rev_4,Transmisiones de radio
519210,85,naics_2022,Libraries and Archives 
519290,85,naics_2022,Web Search Portals and All Other Information Services
6312,85,ciiu_rev_4,Portales web
6399,85,ciiu_rev_4,Otras actividades de servicios de información n.c.p.
9101,85,ciiu_rev_4,Actividades de librerías y archivos
522180,86,naics_2022,Savings Institutions and Other Depository Credit Intermediation
6419,86,ciiu_rev_4,Otros tipos de intermediación monetaria
522130,86,naics_2022,Credit Unions
522390,86,naics_2022,Other Activities Related to Credit Intermediation
522110,86,naics_2022,Commercial Banking
523160,87,naics_2022,Commodity Contracts Intermediation
6612,87,ciiu_rev_4,Corretaje de valores y de contratos de productos básicos
523150,87,naics_2022,Investment Banking and Securities Intermediation
6499,87,ciiu_rev_4,"Otras actividades de servicios financieros, excepto las de seguros y fondos de pensiones, n.c.p."
523999,87,naics_2022,Miscellaneous Financial Investment Activities
524128,88,naics_2022,"Other Direct Insurance (except Life, Health, and Medical) Carriers"
6512,88,ciiu_rev_4,Seguros generales
524126,88,naics_2022,Direct Property and Causality Insurance Carriers
524127,88,naics_2022,Direct Title Insurance Carriers
524114,88,naics_2022,Direct Health and Medical Insurance Carriers
541219,89,naics_2022,Other Accounting Services
541213,89,naics_2022,Tax Preparation Services
6920,89,ciiu_rev_4,"Actividades de contabilidad, teneduría de libros y auditoría; consultoría fiscal"
541214,89,naics_2022,Payroll Services
541211,89,naics_2022,Offices of Certified Public Accountants
541490,90,naics_2022,Other Specialized Design Services
541430,90,naics_2022,Graphic Design Services
541410,90,naics_2022,Interior Design Services
7410,90,ciiu_rev_4,Actividades especializadas de diseño
541420,90,naics_2022,Industrial Design Services
812921,91,naics_2022,Photofinishing Laboratories (except One-Hour)
7420,91,ciiu_rev_4,Actividades de fotografía
541921,91,naics_2022,"Photography Studios, Portrait"
541922,91,naics_2022,Commercial Photography
812922,91,naics_2022,One-Hour Photofinishing
7730,92,ciiu_rev_4,"Alquiler y arrendamiento de otros tipos de maquinaria, equipo y bienes tangibles"
532420,92,naics_2022,Office Machinery and Equipment Rental and Leasing
532411,92,naics_2022,"Commercial Air, Rail, and Water Transportation Equipment Rental and Leasing"
532412,92,naics_2022,"Construction, Mining, and Forestry Machinery and Equipment Rental and Leasing"
532490,92,naics_2022,Other Commercial and Industrial Machinery and Equipment Rental and Leasing
561990,93,naics_2022,All Other Support Services
561491,93,naics_2022,Repossession Services
561492,93,naics_2022,Court Reporting and Stenotype Services
561499,93,naics_2022,All Other Business Support Services
8299,93,ciiu_rev_4,Otras actividades de servicios de apoyo a las empresas n.c.p.
925110,94,naics_2022,Administration of Housing Programs
923140,94,naics_2022,Administration of Veterans' Affairs
8412,94,ciiu_rev_4,"Regulación de las actividades de organismos que prestan servicios sanitarios, educativos, culturales y otros servicios sociales, excepto servicios de seguridad social"
924110,94,naics_2022,Administration of Air and Water Resource and Solid Waste Management Programs
923110,94,naics_2022,Administration of Education Programs 
926150,95,naics_2022,"Regulation, Licensing, and Inspection of Miscellaneous Commercial Sectors "
8413,95,ciiu_rev_4,Regulación y facilitación de la actividad económica
926130,95,naics_2022,"Regulation and Administration of Communications, Electric, Gas, and Other Utilities"
926140,95,naics_2022,Regulation of Agricultural Marketing and Commodities
925120,95,naics_2022,Administration of Urban Planning and Community and Rural Development 
611519,96,naics_2022,Other Technical and Trade Schools
611410,96,naics_2022,Business and Secretarial Schools
611513,96,naics_2022,Apprenticeship Training
8522,96,ciiu_rev_4,Enseñanza secundaria técnica y vocacional
611511,96,naics_2022,Cosmetology and Barber Schools
9000,97,ciiu_rev_4,"Actividades creativas, artísticas y de entretenimiento"
711320,97,naics_2022,"Promoters of Performing Arts, Sports, and Similar Events without Facilities"
711120,97,naics_2022,Dance Companies
711130,97,naics_2022,Musical Groups and Artists
711110,97,naics_2022,Theater Companies and Dinner Theaters
713940,98,naics_2022,Fitness and Recreational Sports Centers
711212,98,naics_2022,Racetracks
713910,98,naics_2022,Golf Courses and Country Clubs
9311,98,ciiu_rev_4,Gestión de instalaciones deportivas
713950,98,naics_2022,Bowling Centers
111211,99,naics_2022,Potato Farming
113,99,ciiu_rev_4,"Cultivo de hortalizas y melones, raíces y tubérculos"
111411,99,naics_2022,Mushroom Production
111991,99,naics_2022,Sugar Beet Farming
111219,100,naics_2022,Other Vegetable (except Potato) and Melon Farming
111940,100,naics_2022,Hay Farming
119,100,ciiu_rev_4,Cultivo de otros productos agrícolas no perennes
111422,100,naics_2022,Floriculture Production
150,101,ciiu_rev_4,Cultivo de productos agrícolas en combinación con la cría de animales (explotación mixta)
143,101,ciiu_rev_4,Cría de camellos y otros camélidos
112990,101,naics_2022,All Other Animal Production
14,101,ciiu_rev_4,14
163,102,ciiu_rev_4,Actividades poscosecha
115111,102,naics_2022,Cotton Ginning
164,102,ciiu_rev_4,Tratamiento de semillas para propagación
115114,102,naics_2022,Postharvest Crop Activities (except Cotton Ginning)
230,103,ciiu_rev_4,Recolección de productos forestales distintos de la madera
113110,103,naics_2022,Timber Tract Operations
210,103,ciiu_rev_4,Silvicultura y otras actividades forestales
113210,103,naics_2022,Forest Nurseries and Gathering of Forest Products
212115,104,naics_2022,Underground Coal Mining
212114,104,naics_2022,Surface Coal Mining
520,104,ciiu_rev_4,Extracción de lignito
510,104,ciiu_rev_4,Extracción de hulla
213111,105,naics_2022,Drilling Oil and Gas Wells
488999,105,naics_2022,All Other Support Activities for Transportation
910,105,ciiu_rev_4,Actividades de apoyo para la extracción de petróleo y gas natural
213112,105,naics_2022,Support Activities for Oil and Gas Operations
1010,106,ciiu_rev_4,Elaboración y conservación de carne
311611,106,naics_2022,Animal (except Poultry) Slaughtering
311613,106,naics_2022,Rendering and Meat Byproduct Processing
311615,106,naics_2022,Poultry Processing
311211,107,naics_2022,Flour Milling
1061,107,ciiu_rev_4,Elaboración de productos de molienda
311230,107,naics_2022,Breakfast Cereal Manufacturing
311212,107,naics_2022,Rice Milling
311351,108,naics_2022,Chocolate and Confectionery Manufacturing from Cacao Beans
1073,108,ciiu_rev_4,Elaboración de cacao y chocolate y de productos de confitería
311352,108,naics_2022,Confectionery Manufacturing from Purchased Chocolate
311340,108,naics_2022,Nonchocolate Confectionery Manufacturing
313230,109,naics_2022,Nonwoven Fabric Mills
339991,109,naics_2022,"Gasket, Packing, and Sealing Device Manufacturing"
313220,109,naics_2022,Narrow Fabric Mills and Schiffli Machine Embroidery
1399,109,ciiu_rev_4,Fabricación de otros productos textiles n.c.p.
335991,110,naics_2022,Carbon and Graphite Product Manufacturing
335139,110,naics_2022,Electric Lamp Bulb and Other Lighting Equipment Manufacturing
2790,110,ciiu_rev_4,Fabricación de otros tipos de equipo eléctrico
335999,110,naics_2022,All Other Miscellaneous Electrical Equipment and Component Manufacturing
321211,111,naics_2022,Hardwood Veneer and Plywood Manufacturing
321219,111,naics_2022,Reconstituted Wood Product Manufacturing
321212,111,naics_2022,Softwood Veneer and Plywood Manufacturing
1621,111,ciiu_rev_4,Fabricación de hojas de madera para enchapado y tableros a base de madera
322211,112,naics_2022,Corrugated and Solid Fiber Box Manufacturing
322219,112,naics_2022,Other Paperboard Container Manufacturing 
1702,112,ciiu_rev_4,Fabricación de papel y cartón ondulado y de envases de papel y cartón
322212,112,naics_2022,Folding Paperboard Box Manufacturing
325212,113,naics_2022,Synthetic Rubber Manufacturing
2013,113,ciiu_rev_4,Fabricación de plásticos y caucho sintético en formas primarias
325991,113,naics_2022,Custom Compounding of Purchased Resins
325211,113,naics_2022,Plastics Material and Resin Manufacturing
332999,114,naics_2022,All Other Miscellaneous Fabricated Metal Product Manufacturing 
325620,114,naics_2022,Toilet Preparation Manufacturing
325611,114,naics_2022,Soap and Other Detergent Manufacturing
2023,114,ciiu_rev_4,"Fabricación de jabones y detergentes, preparados para limpiar y pulir, perfumes y preparados de tocador"
2670,115,ciiu_rev_4,Fabricación de instrumentos ópticos y equipo fotográfico
325992,115,naics_2022,"Photographic Film, Paper, Plate, Chemical, and Copy Toner Manufacturing"
333310,115,naics_2022,Commercial and Service Industry Machinery Manufacturing
2817,115,ciiu_rev_4,Fabricación de maquinaria y equipo de oficina [excepto ordenadores (computadoras) y equipo periférico]
2394,116,ciiu_rev_4,"Fabricación de cemento, cal y yeso"
327420,116,naics_2022,Gypsum Product Manufacturing
327410,116,naics_2022,Lime Manufacturing
327310,116,naics_2022,Cement Manufacturing
331110,117,naics_2022,Iron and Steel Mills and Ferroalloy Manufacturing 
2410,117,ciiu_rev_4,Industrias básicas de hierro y acero
332996,117,naics_2022,Fabricated Pipe and Pipe Fitting Manufacturing
331221,117,naics_2022,Rolled Steel Shape Manufacturing
333996,118,naics_2022,Fluid Power Pump and Motor Manufacturing
332912,118,naics_2022,Fluid Power Valve and Hose Fitting Manufacturing
2812,118,ciiu_rev_4,Fabricación de equipo de propulsión de fluidos
333995,118,naics_2022,Fluid Power Cylinder and Actuator Manufacturing
2732,119,ciiu_rev_4,Fabricación de otros hilos y cables eléctricos
331318,119,naics_2022,"Other Aluminum Rolling, Drawing, and Extruding "
335929,119,naics_2022,Other Communication and Energy Wire Manufacturing
331420,119,naics_2022,"Copper Rolling, Drawing, Extruding, and Alloying"
331513,120,naics_2022,Steel Foundries (except Investment)
2431,120,ciiu_rev_4,Fundición de hierro y acero
331512,120,naics_2022,Steel Investment Foundries
331210,120,naics_2022,Iron and Steel Pipe and Tube Manufacturing from Purchased Steel
331524,121,naics_2022,Aluminum Foundries (except Die-Casting)
331529,121,naics_2022,Other Nonferrous Metal Foundries (except Die-Casting)
331523,121,naics_2022,Nonferrous Metal Die-Casting Foundries 
2432,121,ciiu_rev_4,Fundición de metales no ferrosos
332323,122,naics_2022,Ornamental and Architectural Metal Work Manufacturing
332321,122,naics_2022,Metal Window and Door Manufacturing
2511,122,ciiu_rev_4,Fabricación de productos metálicos para uso estructural
332311,122,naics_2022,Prefabricated Metal Building and Component Manufacturing
333515,123,naics_2022,Cutting Tool and Machine Tool Accessory Manufacturing
333511,123,naics_2022,Industrial Mold Manufacturing
332510,123,naics_2022,Hardware Manufacturing
2593,123,ciiu_rev_4,"Fabricación de artículos de cuchillería, herramientas de mano y artículos de ferretería"
2821,124,ciiu_rev_4,Fabricación de maquinaria agropecuaria y forestal
332216,124,naics_2022,Saw Blade and Handtool Manufacturing 
333243,124,naics_2022,"Sawmill, Woodworking, and Paper Machinery Manufacturing "
333111,124,naics_2022,Farm Machinery and Equipment Manufacturing
333132,125,naics_2022,Oil and Gas Field Machinery and Equipment Manufacturing
333922,125,naics_2022,Conveyor and Conveying Equipment Manufacturing
333120,125,naics_2022,Construction Machinery Manufacturing
2824,125,ciiu_rev_4,Fabricación de maquinaria para la explotación de minas y canteras y para obras de construcción
333131,126,naics_2022,Mining Machinery and Equipment Manufacturing
333923,126,naics_2022,"Overhead Traveling Crane, Hoist, and Monorail System Manufacturing"
3020,126,ciiu_rev_4,Fabricación de locomotoras y material rodante
336510,126,naics_2022,Railroad Rolling Stock Manufacturing
334118,127,naics_2022,Computer Terminal and Other Computer Peripheral Equipment Manufacturing 
334112,127,naics_2022,Computer Storage Device Manufacturing
334111,127,naics_2022,Electronic Computer Manufacturing
2620,127,ciiu_rev_4,Fabricación de ordenadores (computadoras) y equipo periférico
333612,128,naics_2022,"Speed Changer, Industrial High-Speed Drive, and Gear Manufacturing"
332991,128,naics_2022,Ball and Roller Bearing Manufacturing
333613,128,naics_2022,Mechanical Power Transmission Equipment Manufacturing
2814,128,ciiu_rev_4,"Fabricación de cojinetes, engranajes, trenes de engranajes y piezas de transmisión"
4329,129,ciiu_rev_4,Otras instalaciones para obras de construcción
3320,129,ciiu_rev_4,Instalación de maquinaria y equipo industriales
331,129,ciiu_rev_4,331
238290,129,naics_2022,Other Building Equipment Contractors
488510,130,naics_2022,Freight Transportation Arrangement
5229,130,ciiu_rev_4,Otras actividades de apoyo al transporte
488991,130,naics_2022,Packing and Crating
488390,130,naics_2022,Other Support Activities for Water Transportation
3700,131,ciiu_rev_4,Evacuación de aguas residuales
562991,131,naics_2022,Septic Tank and Related Services
221320,131,naics_2022,Sewage Treatment Facilities
562998,131,naics_2022,All Other Miscellaneous Waste Management Services
441120,132,naics_2022,Used Car Dealers
4510,132,ciiu_rev_4,Venta de vehículos automotores
441227,132,naics_2022,"Motorcycle, ATV, and All Other Motor Vehicle Dealers"
441110,132,naics_2022,New Car Dealers
424310,133,naics_2022,"Piece Goods, Notions, and Other Dry Goods Merchant Wholesalers"
424350,133,naics_2022,Clothing and Clothing Accessories Merchant Wholesalers
4641,133,ciiu_rev_4,"Venta al por mayor de productos textiles, prendas de vestir y calzado"
